trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
R1w_T23,,,140,6,Blue Mountain Apartments,,,3.029
R1w_T23,,,276,7,Blue Mountain Apartments,,,3.257
R1w_T23,,,275,8,Transfer Center,,,3.639
R1w_T23,,,168,9,Transfer Center,,,3.793
R1w_T23,16:58:00,17:03:00,138,10,Transfer Center,,,4.414
R1w_T23,,,1108,11,Transfer Center,,,4.655
R1w_T23,,,169,12,Transfer Center,,,4.878
R1w_T23,,,235,13,Transfer Center,,,5.102
R1w_T23,,,171,14,Transfer Center,,,5.379
R1w_T23,17:07:00,17:07:00,155,15,Transfer Center,,,5.982
R1w_T23,,,353,16,Transfer Center,,,6.269
R1w_T23,,,175,17,Transfer Center,,,6.813
R1w_T23,,,176,18,Transfer Center,,,7.108
R1w_T23,,,352,19,Transfer Center,,,7.558
R1w_T23,,,247,20,Transfer Center,,,7.743
R1w_T23,17:15:00,17:20:00,148,21,Transfer Center,,,8.164
R1w_T23,,,265,22,Wal-Mart,,,8.529
R1w_T23,,,1160,23,Wal-Mart,,,9.092
R1w_T23,,,181,24,Wal-Mart,,,9.624
R1w_T23,,,182,25,Wal-Mart,,,9.918
R1w_T23,,,183,26,Wal-Mart,,,10.124
R1w_T23,,,184,27,Wal-Mart,,,10.524
R1w_T23,17:25:00,17:25:00,186,28,Wal-Mart,,,10.849
R1w_T23,,,187,29,Wal-Mart,,,11.137
R1w_T23,,,188,30,Wal-Mart,,,12.472
R1w_T23,17:30:00,17:30:00,1170,31,Wal-Mart,,,13.245
R1w_T23,,,190,32,Wal-Mart,,,13.445
R1w_T23,,,191,33,Wal-Mart,,,13.596
R1w_T23,,,192,34,Wal-Mart,,,13.837
R1w_T23,,,256,35,Wal-Mart,,,14.099
R1w_T23,17:36:00,17:36:00,195,36,Wal-Mart,,,14.858
R1w_T24,17:16:00,17:16:00,239,1,Blue Mountain Apartments,,,0
R1w_T24,,,1157,2,Blue Mountain Apartments,,,1.73
R1w_T24,,,1158,3,Blue Mountain Apartments,,,1.969
R1w_T24,17:23:00,17:23:00,240,4,Blue Mountain Apartments,,,2.362
R1w_T24,,,1159,5,Blue Mountain Apartments,,,2.661
R1w_T24,,,140,6,Blue Mountain Apartments,,,3.029
R1w_T24,,,276,7,Blue Mountain Apartments,,,3.257
R1w_T24,,,275,8,Transfer Center,,,3.639
R1w_T24,,,168,9,Transfer Center,,,3.793
R1w_T24,17:28:00,17:33:00,138,10,Transfer Center,,,4.414
R1w_T24,,,1108,11,Transfer Center,,,4.655
R1w_T24,,,169,12,Transfer Center,,,4.878
R1w_T24,,,235,13,Transfer Center,,,5.102
R1w_T24,,,171,14,Transfer Center,,,5.379
R1w_T24,17:37:00,17:37:00,155,15,Transfer Center,,,5.982
R1w_T24,,,353,16,Transfer Center,,,6.269
R1w_T24,,,175,17,Transfer Center,,,6.813
R1w_T24,,,176,18,Transfer Center,,,7.108
R1w_T24,,,352,19,Transfer Center,,,7.558
R1w_T24,,,247,20,Transfer Center,,,7.743
R1w_T24,17:45:00,17:50:00,148,21,Transfer Center,,,8.164
R1w_T25,17:38:00,17:38:00,239,1,Blue Mountain Apartments,,,0
R1w_T25,,,1157,2,Blue Mountain Apartments,,,1.73
R1w_T25,,,1158,3,Blue Mountain Apartments,,,1.969
R1w_T25,17:42:00,17:42:00,240,4,Blue Mountain Apartments,,,2.362
R1w_Assumption_T01,08:11:00,08:11:00,239,1,Blue Mountain Apartments,,,0
R1w_Assumption_T01,,,1157,2,Blue Mountain Apartments,,,1.73
R1w_Assumption_T01,08:16:00,08:16:00,707,3,Blue Mountain Apartments,,,2.275
R1w_Assumption_T01,08:18:00,08:18:00,240,4,Blue Mountain Apartments,,,2.626
R1w_Assumption_T01,,,1159,5,Blue Mountain Apartments,,,2.925
R1w_Assumption_T01,,,140,6,Blue Mountain Apartments,,,3.293
R1w_Assumption_T01,,,276,7,Blue Mountain Apartments,,,3.535
R1w_Assumption_T01,,,275,8,Transfer Center,,,3.903
R1w_Assumption_T01,,,168,9,Transfer Center,,,4.056
R1w_Assumption_T01,08:23:00,08:23:00,138,10,Transfer Center,,,4.675
R1w_Assumption_T01,,,1108,11,Transfer Center,,,4.917
R1w_Assumption_T01,,,169,12,Transfer Center,,,5.139
R1w_Assumption_T01,,,235,13,Transfer Center,,,5.363
R1w_Assumption_T01,,,171,14,Transfer Center,,,5.64
R1w_Assumption_T01,08:32:00,08:32:00,155,15,Transfer Center,,,6.248
R1w_Assumption_T01,,,353,16,Transfer Center,,,6.544
R1w_Assumption_T01,,,175,17,Transfer Center,,,7.084
R1w_Assumption_T01,,,176,18,Transfer Center,,,7.376
R1w_Assumption_T01,,,352,19,Transfer Center,,,7.828
R1w_Assumption_T01,,,247,20,Transfer Center,,,8.004
R1w_Assumption_T01,08:40:00,08:40:00,148,21,Transfer Center,,,8.425
R1w_Assumption_T01,,,265,22,Wal-Mart,,,8.79
R1w_Assumption_T01,,,1160,23,Wal-Mart,,,9.353
R1w_Assumption_T01,,,181,24,Wal-Mart,,,9.885
R1w_Assumption_T01,,,182,25,Wal-Mart,,,10.18
R1w_Assumption_T01,,,183,26,Wal-Mart,,,10.385
R1w_Assumption_T01,,,184,27,Wal-Mart,,,10.785
R1w_Assumption_T01,08:50:00,08:50:00,186,28,Wal-Mart,,,11.11
R1w_Assumption_T01,,,187,29,Wal-Mart,,,11.398
R1w_Assumption_T01,,,188,30,Wal-Mart,,,12.733
R1w_Assumption_T01,08:55:00,08:55:00,1170,31,Wal-Mart,,,13.509
R1w_Assumption_T01,,,190,32,Wal-Mart,,,13.706
R1w_Assumption_T01,,,191,33,Wal-Mart,,,13.857
R1w_Assumption_T01,,,192,34,Wal-Mart,,,14.098
R1w_Assumption_T01,,,256,35,Wal-Mart,,,14.36
R1w_Assumption_T01,09:01:00,09:01:00,195,36,Wal-Mart,,,15.119
R1w_Assumption_T02,15:12:00,15:12:00,239,1,Blue Mountain Apartments,,,0
R1w_Assumption_T02,,,1157,2,Blue Mountain Apartments,,,1.73
R1w_Assumption_T02,15:17:00,15:17:00,707,3,Blue Mountain Apartments,,,2.275
R1w_Assumption_T02,15:20:00,15:20:00,240,4,Blue Mountain Apartments,,,2.626
R1w_Assumption_T02,,,1159,5,Blue Mountain Apartments,,,2.925
R1w_Assumption_T02,,,140,6,Blue Mountain Apartments,,,3.293
R1w_Assumption_T02,,,276,7,Blue Mountain Apartments,,,3.535
R1w_Assumption_T02,,,275,8,Transfer Center,,,3.903
R1w_Assumption_T02,,,168,9,Transfer Center,,,4.056
R1w_Assumption_T02,15:25:00,15:25:00,138,10,Transfer Center,,,4.675
R1w_Assumption_T02,,,1108,11,Transfer Center,,,4.917
R1w_Assumption_T02,,,169,12,Transfer Center,,,5.139
R1w_Assumption_T02,,,235,13,Transfer Center,,,5.363
R1w_Assumption_T02,,,171,14,Transfer Center,,,5.64
R1w_Assumption_T02,15:35:00,15:35:00,155,15,Transfer Center,,,6.248
R1w_Assumption_T02,,,353,16,Transfer Center,,,6.544
R1w_Assumption_T02,,,175,17,Transfer Center,,,7.084
R1w_Assumption_T02,,,176,18,Transfer Center,,,7.376
R1w_Assumption_T02,,,352,19,Transfer Center,,,7.828
R1w_Assumption_T02,,,247,20,Transfer Center,,,8.004
R1w_Assumption_T02,15:45:00,15:45:00,148,21,Transfer Center,,,8.425
R1w_Assumption_T02,,,265,22,Wal-Mart,,,8.79
R1w_Assumption_T02,,,1160,23,Wal-Mart,,,9.353
R1w_Assumption_T02,,,181,24,Wal-Mart,,,9.885
R1w_Assumption_T02,,,182,25,Wal-Mart,,,10.18
R1w_Assumption_T02,,,183,26,Wal-Mart,,,10.385
R1w_Assumption_T02,,,184,27,Wal-Mart,,,10.785
R1w_Assumption_T02,15:55:00,15:55:00,186,28,Wal-Mart,,,11.11
R1w_Assumption_T02,,,187,29,Wal-Mart,,,11.398
R1w_Assumption_T02,,,188,30,Wal-Mart,,,12.733
R1w_Assumption_T02,16:00:00,16:00:00,1170,31,Wal-Mart,,,13.509
R1w_Assumption_T02,,,190,32,Wal-Mart,,,13.706
R1w_Assumption_T02,,,191,33,Wal-Mart,,,13.857
R1w_Assumption_T02,,,192,34,Wal-Mart,,,14.098
R1w_Assumption_T02,,,256,35,Wal-Mart,,,14.36
R1w_Assumption_T02,16:06:00,16:06:00,195,36,Wal-Mart,,,15.119
R1w_No_Assumption_T01,08:11:00,08:11:00,239,1,Blue Mountain Apartments,,,0
R1w_No_Assumption_T01,,,1157,2,Blue Mountain Apartments,,,1.73
R1w_No_Assumption_T01,,,1158,3,Blue Mountain Apartments,,,1.969
R1w_No_Assumption_T01,08:18:00,08:18:00,240,4,Blue Mountain Apartments,,,2.362
R1w_No_Assumption_T01,,,1159,5,Blue Mountain Apartments,,,2.661
R1w_No_Assumption_T01,,,140,6,Blue Mountain Apartments,,,3.029
R1w_No_Assumption_T01,,,276,7,Blue Mountain Apartments,,,3.257
R1w_No_Assumption_T01,,,275,8,Transfer Center,,,3.639
R1w_No_Assumption_T01,,,168,9,Transfer Center,,,3.793
R1w_No_Assumption_T01,08:23:00,08:23:00,138,10,Transfer Center,,,4.414
R1w_No_Assumption_T01,,,1108,11,Transfer Center,,,4.655
R1w_No_Assumption_T01,,,169,12,Transfer Center,,,4.878
R1w_No_Assumption_T01,,,235,13,Transfer Center,,,5.102
R1w_No_Assumption_T01,,,171,14,Transfer Center,,,5.379
R1w_No_Assumption_T01,08:32:00,08:32:00,155,15,Transfer Center,,,5.982
R1w_No_Assumption_T01,,,353,16,Transfer Center,,,6.269
R1w_No_Assumption_T01,,,175,17,Transfer Center,,,6.813
R1w_No_Assumption_T01,,,176,18,Transfer Center,,,7.108
R1w_No_Assumption_T01,,,246,19,Transfer Center,,,7.558
R1w_No_Assumption_T01,,,247,20,Transfer Center,,,7.743
R1w_No_Assumption_T01,08:40:00,08:40:00,148,21,Transfer Center,,,8.164
R1w_No_Assumption_T01,,,265,22,Wal-Mart,,,8.529
R1w_No_Assumption_T01,,,1160,23,Wal-Mart,,,9.092
R1w_No_Assumption_T01,,,181,24,Wal-Mart,,,9.624
R1w_No_Assumption_T01,,,182,25,Wal-Mart,,,9.918
R1w_No_Assumption_T01,,,183,26,Wal-Mart,,,10.124
R1w_No_Assumption_T01,,,184,27,Wal-Mart,,,10.524
R1w_No_Assumption_T01,08:50:00,08:50:00,186,28,Wal-Mart,,,10.849
R1w_No_Assumption_T01,,,187,29,Wal-Mart,,,11.137
R1w_No_Assumption_T01,,,188,30,Wal-Mart,,,12.472
R1w_No_Assumption_T01,08:55:00,08:55:00,1170,31,Wal-Mart,,,13.245
R1w_No_Assumption_T01,,,190,32,Wal-Mart,,,13.445
R1w_No_Assumption_T01,,,191,33,Wal-Mart,,,13.596
R1w_No_Assumption_T01,,,192,34,Wal-Mart,,,13.837
R1w_No_Assumption_T01,,,256,35,Wal-Mart,,,14.099
R1w_No_Assumption_T01,09:01:00,09:01:00,195,36,Wal-Mart,,,14.858
R1w_No_Assumption_T02,15:12:00,15:12:00,239,1,Blue Mountain Apartments,,,0
R1w_No_Assumption_T02,,,1157,2,Blue Mountain Apartments,,,1.73
R1w_No_Assumption_T02,,,1158,3,Blue Mountain Apartments,,,1.969
R1w_No_Assumption_T02,15:20:00,15:20:00,240,4,Blue Mountain Apartments,,,2.362
R1w_No_Assumption_T02,,,1159,5,Blue Mountain Apartments,,,2.661
R1w_No_Assumption_T02,,,140,6,Blue Mountain Apartments,,,3.029
R1w_No_Assumption_T02,,,276,7,Blue Mountain Apartments,,,3.257
R1w_No_Assumption_T02,,,275,8,Transfer Center,,,3.639
R1w_No_Assumption_T02,,,168,9,Transfer Center,,,3.793
R1w_No_Assumption_T02,15:24:00,15:24:00,138,10,Transfer Center,,,4.414
R1w_No_Assumption_T02,,,1108,11,Transfer Center,,,4.655
R1w_No_Assumption_T02,,,169,12,Transfer Center,,,4.878
R1w_No_Assumption_T02,,,235,13,Transfer Center,,,5.102
R1w_No_Assumption_T02,,,171,14,Transfer Center,,,5.379
R1w_No_Assumption_T02,15:33:00,15:33:00,155,15,Transfer Center,,,5.982
R1w_No_Assumption_T02,,,353,16,Transfer Center,,,6.269
R1w_No_Assumption_T02,,,175,17,Transfer Center,,,6.813
R1w_No_Assumption_T02,,,176,18,Transfer Center,,,7.108
R1w_No_Assumption_T02,,,246,19,Transfer Center,,,7.558
R1w_No_Assumption_T02,,,247,20,Transfer Center,,,7.743
R1w_No_Assumption_T02,15:41:00,15:41:00,148,21,Transfer Center,,,8.164
R1w_No_Assumption_T02,,,265,22,Wal-Mart,,,8.529
R1w_No_Assumption_T02,,,1160,23,Wal-Mart,,,9.092
R1w_No_Assumption_T02,,,181,24,Wal-Mart,,,9.624
R1w_No_Assumption_T02,,,182,25,Wal-Mart,,,9.918
R1w_No_Assumption_T02,,,183,26,Wal-Mart,,,10.124
R1w_No_Assumption_T02,,,184,27,Wal-Mart,,,10.524
R1w_No_Assumption_T02,15:55:00,15:55:00,186,28,Wal-Mart,,,10.849
R1w_No_Assumption_T02,,,187,29,Wal-Mart,,,11.137
R1w_No_Assumption_T02,,,188,30,Wal-Mart,,,12.472
R1w_No_Assumption_T02,16:00:00,16:00:00,1170,31,Wal-Mart,,,13.245
R1w_No_Assumption_T02,,,190,32,Wal-Mart,,,13.445
R1w_No_Assumption_T02,,,191,33,Wal-Mart,,,13.596
R1w_No_Assumption_T02,,,192,34,Wal-Mart,,,13.837
R1w_No_Assumption_T02,,,256,35,Wal-Mart,,,14.099
R1w_No_Assumption_T02,16:06:00,16:06:00,195,36,Wal-Mart,,,14.858
R1e+_T01,17:45:00,17:45:00,148,1,WWCC (Walla Walla Community College),,,0
R1e+_T01,,,227,2,WWCC (Walla Walla Community College),,,0.419
R1e+_T01,,,228,3,WWCC (Walla Walla Community College),,,0.634
R1e+_T01,17:50:00,17:50:00,229,4,WWCC (Walla Walla Community College),,,0.987
R1e+_T01,,,350,5,WWCC (Walla Walla Community College),,,1.551
R1e+_T01,,,269,6,WWCC (Walla Walla Community College),,,1.759
R1e+_T01,,,270,7,WWCC (Walla Walla Community College),,,2.201
R1e+_T01,,,271,8,WWCC (Walla Walla Community College),,,2.627
R1e+_T01,,,1164,9,WWCC (Walla Walla Community College),,,3.363
R1e+_T01,,,1163,10,WWCC (Walla Walla Community College),,,3.676
R1e+_T01,,,234,11,WWCC (Walla Walla Community College),,,3.968
R1e+_T01,,,236,12,WWCC (Walla Walla Community College),,,4.195
R1e+_T01,17:55:00,18:00:00,138,13,WWCC (Walla Walla Community College),,,4.815
R1e+_T01,,,237,14,WWCC (Walla Walla Community College),,,5.315
R1e+_T01,,,1107,15,WWCC (Walla Walla Community College),,,5.405
R1e+_T01,18:05:00,18:05:00,239,16,WWCC (Walla Walla Community College),,,7.437
R1e+_T01,,,1157,17,Transfer Center,,,9.158
R1e+_T01,,,1158,18,Transfer Center,,,9.398
R1e+_T01,,,240,19,Transfer Center,,,9.796
R1e+_T01,,,1159,20,Transfer Center,,,10.087
R1e+_T01,18:10:00,18:10:00,140,21,Transfer Center,,,10.457
R1e+_T01,,,277,22,Transfer Center,,,10.868
R1e+_T01,,,278,23,Transfer Center,,,11.355
R1e+_T01,,,279,24,Transfer Center,,,11.722
R1e+_T01,,,280,25,Transfer Center,,,11.926
R1e+_T01,,,281,26,Transfer Center,,,12.205
R1e+_T01,,,1161,27,Transfer Center,,,12.564
R1e+_T01,,,1162,28,Transfer Center,,,12.781
R1e+_T01,18:18:00,18:18:00,1171,29,Transfer Center,,,13.203
R1e+_T01,,,246,30,Transfer Center,,,13.566
R1e+_T01,,,247,31,Transfer Center,,,13.756
R1e+_T01,18:20:00,18:20:00,148,32,Transfer Center,,,14.151
R1e+_T02,18:30:00,18:30:00,148,1,WWCC (Walla Walla Community College),,,0
R1e+_T02,,,227,2,WWCC (Walla Walla Community College),,,0.419
R1e+_T02,,,228,3,WWCC (Walla Walla Community College),,,0.634
R1e+_T02,18:35:00,18:35:00,229,4,WWCC (Walla Walla Community College),,,0.987
R1e+_T02,,,350,5,WWCC (Walla Walla Community College),,,1.551
R1e+_T02,,,269,6,WWCC (Walla Walla Community College),,,1.759
R1e+_T02,,,270,7,WWCC (Walla Walla Community College),,,2.201
R1e+_T02,,,271,8,WWCC (Walla Walla Community College),,,2.627
R1e+_T02,,,1164,9,WWCC (Walla Walla Community College),,,3.363
R1e+_T02,,,1163,10,WWCC (Walla Walla Community College),,,3.676
R1e+_T02,,,234,11,WWCC (Walla Walla Community College),,,3.968
R1e+_T02,,,236,12,WWCC (Walla Walla Community College),,,4.195
R1e+_T02,18:40:00,18:45:00,138,13,WWCC (Walla Walla Community College),,,4.815
R1e+_T02,,,237,14,WWCC (Walla Walla Community College),,,5.315
R1e+_T02,,,1107,15,WWCC (Walla Walla Community College),,,5.405
R1e+_T02,18:50:00,18:50:00,239,16,WWCC (Walla Walla Community College),,,7.437
R1e+_T02,,,1157,17,Transfer Center,,,9.158
R1e+_T02,,,1158,18,Transfer Center,,,9.398
R1e+_T02,,,240,19,Transfer Center,,,9.796
R1e+_T02,,,1159,20,Transfer Center,,,10.087
R1e+_T02,18:55:00,18:55:00,140,21,Transfer Center,,,10.457
R1e+_T02,,,277,22,Transfer Center,,,10.868
R1e+_T02,,,278,23,Transfer Center,,,11.355
R1e+_T02,,,279,24,Transfer Center,,,11.722
R1e+_T02,,,280,25,Transfer Center,,,11.926
R1e+_T02,,,281,26,Transfer Center,,,12.205
R1e+_T02,,,1161,27,Transfer Center,,,12.564
R1e+_T02,,,1162,28,Transfer Center,,,12.781
R1e+_T02,19:03:00,19:03:00,1171,29,Transfer Center,,,13.203
R1e+_T02,,,246,30,Transfer Center,,,13.566
R1e+_T02,,,247,31,Transfer Center,,,13.756
R1e+_T02,19:05:00,19:05:00,148,32,Transfer Center,,,14.151
R1e+_T03,19:15:00,19:15:00,148,1,WWCC (Walla Walla Community College),,,0
R1e+_T03,,,227,2,WWCC (Walla Walla Community College),,,0.419
R1e+_T03,,,228,3,WWCC (Walla Walla Community College),,,0.634
R1e+_T03,19:20:00,19:20:00,229,4,WWCC (Walla Walla Community College),,,0.987
R1e+_T03,,,350,5,WWCC (Walla Walla Community College),,,1.551
R1e+_T03,,,269,6,WWCC (Walla Walla Community College),,,1.759
R1e+_T03,,,270,7,WWCC (Walla Walla Community College),,,2.201
R1e+_T03,,,271,8,WWCC (Walla Walla Community College),,,2.627
R1e+_T03,,,1164,9,WWCC (Walla Walla Community College),,,3.363
R1e+_T03,,,1163,10,WWCC (Walla Walla Community College),,,3.676
R1e+_T03,,,234,11,WWCC (Walla Walla Community College),,,3.968
R1e+_T03,,,236,12,WWCC (Walla Walla Community College),,,4.195
R1e+_T03,19:25:00,19:30:00,138,13,WWCC (Walla Walla Community College),,,4.815
R1e+_T03,,,237,14,WWCC (Walla Walla Community College),,,5.315
R1e+_T03,,,1107,15,WWCC (Walla Walla Community College),,,5.405
R1e+_T03,19:35:00,19:35:00,239,16,WWCC (Walla Walla Community College),,,7.437
R1e+_T03,,,1157,17,Transfer Center,,,9.158
R1e+_T03,,,1158,18,Transfer Center,,,9.398
R1e+_T03,,,240,19,Transfer Center,,,9.796
R1e+_T03,,,1159,20,Transfer Center,,,10.087
R1e+_T03,19:40:00,19:40:00,140,21,Transfer Center,,,10.457
R1e+_T03,,,277,22,Transfer Center,,,10.868
R1e+_T03,,,278,23,Transfer Center,,,11.355
R1e+_T03,,,279,24,Transfer Center,,,11.722
R1e+_T03,,,280,25,Transfer Center,,,11.926
R1e+_T03,,,281,26,Transfer Center,,,12.205
R1e+_T03,,,1161,27,Transfer Center,,,12.564
R1e+_T03,,,1162,28,Transfer Center,,,12.781
R1e+_T03,19:48:00,19:48:00,1171,29,Transfer Center,,,13.203
R1e+_T03,,,246,30,Transfer Center,,,13.566
R1e+_T03,,,247,31,Transfer Center,,,13.756
R1e+_T03,19:50:00,19:50:00,148,32,Transfer Center,,,14.151
R1e+_T04,20:00:00,20:00:00,148,1,WWCC (Walla Walla Community College),,,0
R1e+_T04,,,227,2,WWCC (Walla Walla Community College),,,0.419
R1e+_T04,,,228,3,WWCC (Walla Walla Community College),,,0.634
R1e+_T04,20:05:00,20:05:00,229,4,WWCC (Walla Walla Community College),,,0.987
R1e+_T04,,,350,5,WWCC (Walla Walla Community College),,,1.551
R1e+_T04,,,269,6,WWCC (Walla Walla Community College),,,1.759
R1e+_T04,,,270,7,WWCC (Walla Walla Community College),,,2.201
R1e+_T04,,,271,8,WWCC (Walla Walla Community College),,,2.627
R1e+_T04,,,1164,9,WWCC (Walla Walla Community College),,,3.363
R1e+_T04,,,1163,10,WWCC (Walla Walla Community College),,,3.676
R1e+_T04,,,234,11,WWCC (Walla Walla Community College),,,3.968
R1e+_T04,,,236,12,WWCC (Walla Walla Community College),,,4.195
R1e+_T04,20:10:00,20:15:00,138,13,WWCC (Walla Walla Community College),,,4.815
R1e+_T04,,,237,14,WWCC (Walla Walla Community College),,,5.315
R1e+_T04,,,1107,15,WWCC (Walla Walla Community College),,,5.405
R1e+_T04,20:20:00,20:20:00,239,16,WWCC (Walla Walla Community College),,,7.437
R1e+_T04,,,1157,17,Transfer Center,,,9.158
R1e+_T04,,,1158,18,Transfer Center,,,9.398
R1e+_T04,,,240,19,Transfer Center,,,9.796
R1e+_T04,,,1159,20,Transfer Center,,,10.087
R1e+_T04,20:25:00,20:25:00,140,21,Transfer Center,,,10.457
R1e+_T04,,,277,22,Transfer Center,,,10.868
R1e+_T04,,,278,23,Transfer Center,,,11.355
R1e+_T04,,,279,24,Transfer Center,,,11.722
R1e+_T04,,,280,25,Transfer Center,,,11.926
R1e+_T04,,,281,26,Transfer Center,,,12.205
R1e+_T04,,,1161,27,Transfer Center,,,12.564
R1e+_T04,,,1162,28,Transfer Center,,,12.781
R1e+_T04,20:33:00,20:33:00,1171,29,Transfer Center,,,13.203
R1e+_T04,,,246,30,Transfer Center,,,13.566
R1e+_T04,,,247,31,Transfer Center,,,13.756
R1e+_T04,20:35:00,20:35:00,148,32,Transfer Center,,,14.151
R1e_sat_T01,10:45:00,10:45:00,148,1,WWCC (Walla Walla Community College),,,0
R1e_sat_T01,,,227,2,WWCC (Walla Walla Community College),,,0.419
R1e_sat_T01,,,228,3,WWCC (Walla Walla Community College),,,0.634
R1e_sat_T01,10:50:00,10:50:00,229,4,WWCC (Walla Walla Community College),,,0.987
R1e_sat_T01,,,350,5,WWCC (Walla Walla Community College),,,1.551
R1e_sat_T01,,,269,6,WWCC (Walla Walla Community College),,,1.759
R1e_sat_T01,,,270,7,WWCC (Walla Walla Community College),,,2.201
R1e_sat_T01,,,271,8,WWCC (Walla Walla Community College),,,2.627
R1e_sat_T01,,,1164,9,WWCC (Walla Walla Community College),,,3.363
R1e_sat_T01,,,1163,10,WWCC (Walla Walla Community College),,,3.676
R1e_sat_T01,,,234,11,WWCC (Walla Walla Community College),,,3.968
R1e_sat_T01,,,236,12,WWCC (Walla Walla Community College),,,4.195
R1e_sat_T01,10:55:00,11:00:00,138,13,WWCC (Walla Walla Community College),,,4.815
R1e_sat_T01,,,237,14,WWCC (Walla Walla Community College),,,5.315
R1e_sat_T01,,,1107,15,WWCC (Walla Walla Community College),,,5.405
R1e_sat_T01,11:05:00,11:05:00,239,16,WWCC (Walla Walla Community College),,,7.437
R1e_sat_T01,,,1157,17,Transfer Center,,,9.158
R1e_sat_T01,,,1158,18,Transfer Center,,,9.398
R1e_sat_T01,,,240,19,Transfer Center,,,9.796
R1e_sat_T01,,,1159,20,Transfer Center,,,10.087
R1e_sat_T01,11:10:00,11:10:00,140,21,Transfer Center,,,10.457
R1e_sat_T01,,,277,22,Transfer Center,,,10.868
R1e_sat_T01,,,278,23,Transfer Center,,,11.355
R1e_sat_T01,,,279,24,Transfer Center,,,11.722
R1e_sat_T01,,,280,25,Transfer Center,,,11.926
R1e_sat_T01,,,281,26,Transfer Center,,,12.205
R1e_sat_T01,,,1161,27,Transfer Center,,,12.564
R1e_sat_T01,,,1162,28,Transfer Center,,,12.781
R1e_sat_T01,11:18:00,11:18:00,1171,29,Transfer Center,,,13.203
R1e_sat_T01,,,246,30,Transfer Center,,,13.566
R1e_sat_T01,,,247,31,Transfer Center,,,13.756
R1e_sat_T01,11:20:00,11:20:00,148,32,Transfer Center,,,14.151
R1e_sat_T02,11:30:00,11:30:00,148,1,WWCC (Walla Walla Community College),,,0
R1e_sat_T02,,,227,2,WWCC (Walla Walla Community College),,,0.419
R1e_sat_T02,,,228,3,WWCC (Walla Walla Community College),,,0.634
R1e_sat_T02,11:35:00,11:35:00,229,4,WWCC (Walla Walla Community College),,,0.987
R1e_sat_T02,,,350,5,WWCC (Walla Walla Community College),,,1.551
R1e_sat_T02,,,269,6,WWCC (Walla Walla Community College),,,1.759
R1e_sat_T02,,,270,7,WWCC (Walla Walla Community College),,,2.201
R1e_sat_T02,,,271,8,WWCC (Walla Walla Community College),,,2.627
R1e_sat_T02,,,1164,9,WWCC (Walla Walla Community College),,,3.363
R1e_sat_T02,,,1163,10,WWCC (Walla Walla Community College),,,3.676
R1e_sat_T02,,,234,11,WWCC (Walla Walla Community College),,,3.968
R1e_sat_T02,,,236,12,WWCC (Walla Walla Community College),,,4.195
R1e_sat_T02,11:40:00,11:45:00,138,13,WWCC (Walla Walla Community College),,,4.815
R1e_sat_T02,,,237,14,WWCC (Walla Walla Community College),,,5.315
R1e_sat_T02,,,1107,15,WWCC (Walla Walla Community College),,,5.405
R1e_sat_T02,11:50:00,11:50:00,239,16,WWCC (Walla Walla Community College),,,7.437
R1e_sat_T02,,,1157,17,Transfer Center,,,9.158
R1e_sat_T02,,,1158,18,Transfer Center,,,9.398
R1e_sat_T02,,,240,19,Transfer Center,,,9.796
R1e_sat_T02,,,1159,20,Transfer Center,,,10.087
R1e_sat_T02,11:55:00,11:55:00,140,21,Transfer Center,,,10.457
R1e_sat_T02,,,277,22,Transfer Center,,,10.868
R1e_sat_T02,,,278,23,Transfer Center,,,11.355
R1e_sat_T02,,,279,24,Transfer Center,,,11.722
R1e_sat_T02,,,280,25,Transfer Center,,,11.926
R1e_sat_T02,,,281,26,Transfer Center,,,12.205
R1e_sat_T02,,,1161,27,Transfer Center,,,12.564
R1e_sat_T02,,,1162,28,Transfer Center,,,12.781
R1e_sat_T02,12:03:00,12:03:00,1171,29,Transfer Center,,,13.203
R1e_sat_T02,,,246,30,Transfer Center,,,13.566
R1e_sat_T02,,,247,31,Transfer Center,,,13.756
R1e_sat_T02,12:05:00,12:05:00,148,32,Transfer Center,,,14.151
R1e_sat_T03,12:15:00,12:15:00,148,1,WWCC (Walla Walla Community College),,,0
R1e_sat_T03,,,227,2,WWCC (Walla Walla Community College),,,0.419
R1e_sat_T03,,,228,3,WWCC (Walla Walla Community College),,,0.634
R1e_sat_T03,12:20:00,12:20:00,229,4,WWCC (Walla Walla Community College),,,0.987
R1e_sat_T03,,,350,5,WWCC (Walla Walla Community College),,,1.551
R1e_sat_T03,,,269,6,WWCC (Walla Walla Community College),,,1.759
R1e_sat_T03,,,270,7,WWCC (Walla Walla Community College),,,2.201
R1e_sat_T03,,,271,8,WWCC (Walla Walla Community College),,,2.627
R1e_sat_T03,,,1164,9,WWCC (Walla Walla Community College),,,3.363
R1e_sat_T03,,,1163,10,WWCC (Walla Walla Community College),,,3.676
R1e_sat_T03,,,234,11,WWCC (Walla Walla Community College),,,3.968
R1e_sat_T03,,,236,12,WWCC (Walla Walla Community College),,,4.195
R1e_sat_T03,12:25:00,12:30:00,138,13,WWCC (Walla Walla Community College),,,4.815
R1e_sat_T03,,,237,14,WWCC (Walla Walla Community College),,,5.315
