runs_id,service_id,block_id,run_number,piece_number,start_trip_id,start_stop_id,end_trip_id,end_stop_id
2200000,c_67639_b_78200_d_31,1296566,22,1,t_5380330_b_78200_tn_0,4150016,t_5378895_b_78200_tn_0,4150635
2300000,c_67639_b_78200_d_31,1296568,23,1,t_5380730_b_78200_tn_0,4150512,t_5380696_b_78200_tn_0,4150512
2400000,c_67639_b_78200_d_31,1296570,24,1,t_5379239_b_78200_tn_0,4150635,t_5379502_b_78200_tn_0,4150635
2500000,c_67639_b_78200_d_31,1296577,25,1,t_5379853_b_78200_tn_0,4150635,t_5379067_b_78200_tn_0,4150635
2600000,c_67639_b_78200_d_31,1296581,26,1,t_5380623_b_78200_tn_0,4150635,t_5379647_b_78200_tn_0,4150635
2700000,c_67639_b_78200_d_31,1296583,27,1,t_5379059_b_78200_tn_0,4150635,t_5378817_b_78200_tn_0,4150635
2800000,c_67639_b_78200_d_31,1296587,28,1,t_5380678_b_78200_tn_0,4150497,t_5380721_b_78200_tn_0,4150490
2900000,c_67639_b_78200_d_31,1296590,29,1,t_5380012_b_78200_tn_0,4150635,t_5380112_b_78200_tn_0,4150635
300000,c_67639_b_78200_d_31,1296540,3,1,t_5379005_b_78200_tn_0,4150635,t_5380431_b_78200_tn_0,4150635
3000000,c_67639_b_78200_d_31,1296592,30,1,t_5378548_b_78200_tn_0,4150635,t_5378638_b_78200_tn_0,4150635
