shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
4bca1469-3d03-44c9-9b3d-3e4c6843aa2b,42.3412199223769,-71.5708827418615,27,6786.42
fe5030ac-9111-435a-8667-e4e43ff86383,42.2808514404804,-71.4197348904452,64,16129.97
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.2954346117636,-71.4475359885416,40,17454.6
a34c9dfb-1362-46eb-acd7-7331e43ab709,42.2310991424977,-71.4312093812948,17,6370.84
2283e8cc-e928-46e1-b32a-85562bbb5478,42.28438494,-71.42004284,56,13715.26
fe5030ac-9111-435a-8667-e4e43ff86383,42.3037065448586,-71.3975959359166,33,8196.43
371129da-ba0e-40d0-b030-3ad21c7f910f,42.3019899309868,-71.3814812231947,68,20810.94
fe5030ac-9111-435a-8667-e4e43ff86383,42.3069573823784,-71.399089926427,37,8822.95
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.267101095146,-71.4096323495884,6,1084.21
101535b1-49f1-423b-af33-2f3b78859b02,42.348942002591,-71.5245153918574,8,3216.75
a34c9dfb-1362-46eb-acd7-7331e43ab709,42.2546140703329,-71.4280738787695,11,3679.14
371129da-ba0e-40d0-b030-3ad21c7f910f,42.2898408645296,-71.3870092563039,86,24576.5
fe5030ac-9111-435a-8667-e4e43ff86383,42.2890026741626,-71.4094338661095,51,12198.7
bb768370-e19c-4877-a716-b12931ec75fc,42.2940251108423,-71.4666413644934,29,8379.31
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.3093351608119,-71.3613700188023,60,14741.14
fe5030ac-9111-435a-8667-e4e43ff86383,42.278902815515,-71.417967314599,66,16391.33
1f102e1d-337c-472b-ba5f-3437712873c4,42.3391224348022,-71.5889326685031,24,8293.9
2283e8cc-e928-46e1-b32a-85562bbb5478,42.3038379731082,-71.3997873008124,39,9428.69
d42d1a08-d451-4677-bff3-8955c1518237,42.1878579072868,-71.4395537340375,14,6599.98
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.3141135164567,-71.4008977354108,51,12576.72
fe5030ac-9111-435a-8667-e4e43ff86383,42.3016908646638,-71.3779420481886,13,5142.43
8a9da81a-4ee3-49f1-b6ad-12c629d12294,42.2936174150477,-71.469366489015,31,13489.69
433abc51-ab76-48a7-9202-a960bc37a2d7,42.3283935981031,-71.6276972966014,10,4118.65
fe5030ac-9111-435a-8667-e4e43ff86383,42.2864505521328,-71.4108983523189,52,12506.79
0e111858-11de-46d2-9483-3cb03e42ba88,42.2973443446961,-71.3777730690106,3,1145.71
3515c50a-bf0a-4e5e-b913-a9ad9beeac86,42.283784436213,-71.4129207380367,88,22124.31
fe5030ac-9111-435a-8667-e4e43ff86383,42.3077365641437,-71.3972499309331,39,9086.91
fe5030ac-9111-435a-8667-e4e43ff86383,42.3001499354929,-71.3794870006732,16,5579.99
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.3282299833435,-71.4220764590547,67,17258.66
2283e8cc-e928-46e1-b32a-85562bbb5478,42.300242,-71.400487,42,9946.11
2283e8cc-e928-46e1-b32a-85562bbb5478,42.2998057,-71.39492154,27,7227.28
fe5030ac-9111-435a-8667-e4e43ff86383,42.2776073084836,-71.4168045769217,71,17129.75
9c274123-cd90-4982-99b6-992e666e2299,42.3465722707851,-71.5508452982214,67,23169.67
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.2919249410585,-71.487736939653,20,10751.55
9d15cdf2-682f-4266-9c6a-be106f6e1ce9,42.2587580835079,-71.4525409908617,10,4803.72
1f102e1d-337c-472b-ba5f-3437712873c4,42.3527829261293,-71.5562016699434,42,13426.19
2283e8cc-e928-46e1-b32a-85562bbb5478,42.2762192652356,-71.410807157207,2,150.86
fe5030ac-9111-435a-8667-e4e43ff86383,42.3077566807125,-71.399350100717,38,8914.31
9d15cdf2-682f-4266-9c6a-be106f6e1ce9,42.2594943499264,-71.4601075029437,12,5458.63
5407f6ee-c026-43c8-87e8-c8a054fc08ac,42.3010297001022,-71.3869153789828,15,1150.76
0b44b2cf-7193-4604-929b-0fbecbe6beb0,42.2788585590636,-71.4094714170379,16,4894.19
07e829ff-5804-4d57-8e6d-c0be702fc080,42.2986277817862,-71.3968435762431,10,6190.32
fe5030ac-9111-435a-8667-e4e43ff86383,42.2770842776945,-71.4175287733989,67,16596.6
433abc51-ab76-48a7-9202-a960bc37a2d7,42.3382761978076,-71.6227714194519,6,2630.56
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.2826552261505,-71.4217304540712,6,902.47
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.2796377408289,-71.4187947761294,4,485.82
fe5030ac-9111-435a-8667-e4e43ff86383,42.2995437562194,-71.3801039087834,17,5664.3
8619c100-9480-4b5f-aab6-74496f51c774,42.259004846752,-71.4798150348553,14,10296.29
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.2857853642574,-71.3383606873966,89,21159.1
068e1932-0d2b-4c84-84cd-94a46b344fc3,42.2768013046265,-71.4167683670979,42,18856.72
2283e8cc-e928-46e1-b32a-85562bbb5478,42.301940310117,-71.3814691532534,15,5458.07
371129da-ba0e-40d0-b030-3ad21c7f910f,42.269564704273,-71.4048821571399,6,1020.48
fe5030ac-9111-435a-8667-e4e43ff86383,42.3053561035011,-71.3955038127604,40,9387.84
2283e8cc-e928-46e1-b32a-85562bbb5478,42.2761012480319,-71.4167965302942,74,17376.24
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.305753070459,-71.5260227934136,10,5758.86
fe5030ac-9111-435a-8667-e4e43ff86383,42.2831031550826,-71.4137803860772,53,12947.8
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.2884058826212,-71.4095934575554,13,2464.52
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.2910773629592,-71.4883565299724,19,10644.48
fe5030ac-9111-435a-8667-e4e43ff86383,42.2766309843439,-71.4168018947126,72,17238.24
2283e8cc-e928-46e1-b32a-85562bbb5478,42.2982978700577,-71.4088156168947,45,10867.59
4bca1469-3d03-44c9-9b3d-3e4c6843aa2b,42.3528030426981,-71.5564967129526,12,2582.03
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.26926563795,-71.4326832552364,28,7710.58
a109327d-cbec-46e6-a60a-61463d171af5,42.3436996247589,-71.5576017831326,64,22469.24
371129da-ba0e-40d0-b030-3ad21c7f910f,42.2851309052188,-71.3408725762887,49,12535.72
99c9b7bd-f9cc-4074-a746-5c6ccd64e921,42.3340409895206,-71.2445142116853,1,150.19
3515c50a-bf0a-4e5e-b913-a9ad9beeac86,42.3146016785265,-71.4008186102401,38,13149.19
45e03e21-734f-4aea-828b-71bdf42904d6,42.2999366998635,-71.4882559471283,17,2242.65
371129da-ba0e-40d0-b030-3ad21c7f910f,42.28378,-71.34729,39,9926.87
fe5030ac-9111-435a-8667-e4e43ff86383,42.3014669001977,-71.3863507739515,22,6652.81
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.2994203745973,-71.3767256663278,48,10554.9
07e829ff-5804-4d57-8e6d-c0be702fc080,42.298417228366,-71.3705686551671,26,8936.96
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.2700247031465,-71.4300949233827,33,8683.82
101535b1-49f1-423b-af33-2f3b78859b02,42.3522706241769,-71.5303170103024,10,3828.25
45e03e21-734f-4aea-828b-71bdf42904d6,42.2988718628211,-71.3462879566126,52,15175.78
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.2907917076821,-71.4927660818556,18,10280.63
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.27655464,-71.41777396,20,6069.15
45e03e21-734f-4aea-828b-71bdf42904d6,42.3004959404764,-71.3541119607754,49,14203.11
a109327d-cbec-46e6-a60a-61463d171af5,42.3057289305764,-71.5292602198875,45,14765.07
dc60efb1-9f3a-46fd-ac63-3636ea2ac18c,42.2828724850936,-71.414583707725,22,2531.05
45e03e21-734f-4aea-828b-71bdf42904d6,42.2977560638044,-71.4196597885883,37,8783.76
745a8001-29b1-41e0-bddb-7ad5c04392f2,42.180556933913,-71.4474407701159,24,9499.17
45e03e21-734f-4aea-828b-71bdf42904d6,42.300134,-71.435702,35,7438.95
99c9b7bd-f9cc-4074-a746-5c6ccd64e921,42.3023413003887,-71.379276447253,28,14325.69
a109327d-cbec-46e6-a60a-61463d171af5,42.2910773629592,-71.4883565299724,27,8915.63
a109327d-cbec-46e6-a60a-61463d171af5,42.3047365131817,-71.5152537235769,41,13543.4
45e03e21-734f-4aea-828b-71bdf42904d6,42.2978284834521,-71.3478624133982,53,15349.53
c7743de3-d01d-4199-9fbb-e8f118f1103a,42.304027068855,-71.4567373071156,23,6826.39
45e03e21-734f-4aea-828b-71bdf42904d6,42.3004892349535,-71.482013105274,19,2760.16
371129da-ba0e-40d0-b030-3ad21c7f910f,42.3020663739482,-71.3843444814887,69,21046.41
9d15cdf2-682f-4266-9c6a-be106f6e1ce9,42.2719183428239,-71.429661746601,5,1936.29
101535b1-49f1-423b-af33-2f3b78859b02,42.3472186831962,-71.5433163370679,19,5639.9
45e03e21-734f-4aea-828b-71bdf42904d6,42.2985312222559,-71.4826648821035,21,3006.02
45e03e21-734f-4aea-828b-71bdf42904d6,42.300620663203,-71.3502348274132,50,14522.06
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.2921824331392,-71.3886494272142,20,5745.45
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.2749371692501,-71.4230460776714,21,6538.41
8619c100-9480-4b5f-aab6-74496f51c774,42.22826314,-71.52213335,4,3826.11
2283e8cc-e928-46e1-b32a-85562bbb5478,42.3010793209719,-71.3923964734314,25,6911.26
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.3453371134601,-71.5455546406242,4,635.28
45e03e21-734f-4aea-828b-71bdf42904d6,42.2982442258742,-71.407660925845,38,9771.44
2a11abaf-10b6-4b2f-9017-779eebc950bf,42.2940733906074,-71.4650602021849,1,357.57
dc60efb1-9f3a-46fd-ac63-3636ea2ac18c,42.2793923186894,-71.4171344886502,10,1243.91
2283e8cc-e928-46e1-b32a-85562bbb5478,42.3022715629501,-71.3851934006926,16,5766.35
45e03e21-734f-4aea-828b-71bdf42904d6,42.2999085366671,-71.3611567831729,69,17549.88
45e03e21-734f-4aea-828b-71bdf42904d6,42.2985499977201,-71.4255029812755,36,8295.47
fe5030ac-9111-435a-8667-e4e43ff86383,42.3031124355264,-71.4016903282219,42,9954.15
d42d1a08-d451-4677-bff3-8955c1518237,42.2753260895804,-71.4151939103123,38,17306.96
8619c100-9480-4b5f-aab6-74496f51c774,42.2604586041247,-71.4819406856263,19,10880.32
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.3020690561574,-71.5100153690586,12,7153.26
07e829ff-5804-4d57-8e6d-c0be702fc080,42.2977560638044,-71.4196597885883,8,4312.54
45e03e21-734f-4aea-828b-71bdf42904d6,42.3014065504912,-71.3458614853538,51,14891.95
2283e8cc-e928-46e1-b32a-85562bbb5478,42.3014856756619,-71.3896177047263,23,6678
371129da-ba0e-40d0-b030-3ad21c7f910f,42.26926563795,-71.4064780715989,5,885.11
45e03e21-734f-4aea-828b-71bdf42904d6,42.2986277817862,-71.3968435762431,39,10661.54
45e03e21-734f-4aea-828b-71bdf42904d6,42.299262124256,-71.3792348730108,42,12111.03
2283e8cc-e928-46e1-b32a-85562bbb5478,42.2851014009178,-71.421620483495,57,13867.44
45e03e21-734f-4aea-828b-71bdf42904d6,42.2985674320798,-71.3703232330276,72,18318.59
45e03e21-734f-4aea-828b-71bdf42904d6,42.3017109812326,-71.3778588997042,79,19091.29
068e1932-0d2b-4c84-84cd-94a46b344fc3,42.2628162659893,-71.4209485900968,34,16870.07
45e03e21-734f-4aea-828b-71bdf42904d6,42.2910773629592,-71.4883565299724,0,0
45e03e21-734f-4aea-828b-71bdf42904d6,42.2990676640908,-71.374479316144,43,12502.48
8619c100-9480-4b5f-aab6-74496f51c774,42.2530194969785,-71.4695783835398,23,12278.21
45e03e21-734f-4aea-828b-71bdf42904d6,42.298800784278,-71.390518927009,40,11181.72
45e03e21-734f-4aea-828b-71bdf42904d6,42.2949236509158,-71.4880534403356,3,449.14
9c274123-cd90-4982-99b6-992e666e2299,42.2948753711507,-71.4904352420828,27,10456.49
fe5a3f1f-828a-414a-b327-9f04a16d5360,42.2942758974001,-71.4644969382582,17,7168.34
9d15cdf2-682f-4266-9c6a-be106f6e1ce9,42.2741915150995,-71.4380664490501,7,2680.92
2283e8cc-e928-46e1-b32a-85562bbb5478,42.2748258575693,-71.4145273813324,75,17610.53
45e03e21-734f-4aea-828b-71bdf42904d6,42.2969460366336,-71.4726870639734,27,4080.14
45e03e21-734f-4aea-828b-71bdf42904d6,42.2940197464239,-71.467555997822,29,4623.67
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.2927912946219,-71.4879756562695,17,9828.5
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.2758746013567,-71.411843831053,139,31262.74
3515c50a-bf0a-4e5e-b913-a9ad9beeac86,42.29134202,-71.41304255,82,20446.02
9c274123-cd90-4982-99b6-992e666e2299,42.297627317764,-71.488757520244,36,13371.25
45e03e21-734f-4aea-828b-71bdf42904d6,42.2990421831037,-71.3734708054942,74,18583.22
07e829ff-5804-4d57-8e6d-c0be702fc080,42.2986277817862,-71.3706450981286,47,15521.08
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.2781571613644,-71.3763139472195,124,26961.8
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.3035000147522,-71.4338634272732,84,22964.22
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.3001834631075,-71.3600906050259,69,16267.84
45e03e21-734f-4aea-828b-71bdf42904d6,42.2989214836908,-71.3843203416062,41,11691.35
45e03e21-734f-4aea-828b-71bdf42904d6,42.2948109981305,-71.4899283045488,7,624.38
fe5030ac-9111-435a-8667-e4e43ff86383,42.2735410793746,-71.4108956701097,75,17862.38
433abc51-ab76-48a7-9202-a960bc37a2d7,42.2999729096873,-71.4874392144346,49,21956.6
068e1932-0d2b-4c84-84cd-94a46b344fc3,42.2565841529718,-71.4265141741344,31,15944.59
9d15cdf2-682f-4266-9c6a-be106f6e1ce9,42.2072556440387,-71.5460012284518,27,16592.46
9c274123-cd90-4982-99b6-992e666e2299,42.2967408476318,-71.471362052641,17,7132.83
45e03e21-734f-4aea-828b-71bdf42904d6,42.2963814316023,-71.470686135929,28,4256.16
07e829ff-5804-4d57-8e6d-c0be702fc080,42.3026873053722,-71.3321111400194,39,12213.89
fe5030ac-9111-435a-8667-e4e43ff86383,42.2749613091327,-71.4107830173244,76,18020.47
8698d431-b5e9-4c32-8c0e-458aabfa5118,42.3011356473646,-71.3926687176626,25,10927.38
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.2991736113533,-71.3786085771685,47,10397.74
45e03e21-734f-4aea-828b-71bdf42904d6,42.2998401403332,-71.3765499816269,77,18856.9
45e03e21-734f-4aea-828b-71bdf42904d6,42.2941779967653,-71.4636574067865,30,4944.6
fe5030ac-9111-435a-8667-e4e43ff86383,42.3010793209719,-71.3923964734314,27,7260.77
3c2380cd-bd75-4eb9-bc86-50d8ee2495e7,42.1436390068316,-71.5131320961196,34,19972.55
fe5030ac-9111-435a-8667-e4e43ff86383,42.2817674149136,-71.4152904698426,54,13141.3
45e03e21-734f-4aea-828b-71bdf42904d6,42.298218744887,-71.4963884053462,13,1457.7
45e03e21-734f-4aea-828b-71bdf42904d6,42.2984762369678,-71.3702333790203,45,12857.89
fe5030ac-9111-435a-8667-e4e43ff86383,42.290337073227,-71.4255673542957,57,14454.45
c7743de3-d01d-4199-9fbb-e8f118f1103a,42.3000050961974,-71.4516759784028,22,6215.84
d42d1a08-d451-4677-bff3-8955c1518237,42.2115082866852,-71.425264264659,23,9568.32
371129da-ba0e-40d0-b030-3ad21c7f910f,42.2744034096243,-71.3541401239717,35,8279.22
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.2728906436497,-71.3567941699501,105,24061.28
45e03e21-734f-4aea-828b-71bdf42904d6,42.2986572860871,-71.4462780324386,33,6551.53
45e03e21-734f-4aea-828b-71bdf42904d6,42.29575513576,-71.4921411271179,10,851.17
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.2709219021154,-71.4080954437313,11,2633.64
371129da-ba0e-40d0-b030-3ad21c7f910f,42.2989053904358,-71.378746710941,83,23012.6
07e829ff-5804-4d57-8e6d-c0be702fc080,42.3007762313352,-71.3528446169403,30,10418.23
a109327d-cbec-46e6-a60a-61463d171af5,42.3123164363096,-71.5319236535981,46,15529.09
068e1932-0d2b-4c84-84cd-94a46b344fc3,42.2574142967113,-71.4256035641196,33,16158.12
45e03e21-734f-4aea-828b-71bdf42904d6,42.3006944239554,-71.4924656744281,15,1884.89
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.30596451,-71.40172177,47,11431.36
1f102e1d-337c-472b-ba5f-3437712873c4,42.3397460484353,-71.5916001255274,21,7778.2
45e03e21-734f-4aea-828b-71bdf42904d6,42.2932056959394,-71.4601919925327,31,5249.25
068e1932-0d2b-4c84-84cd-94a46b344fc3,42.2419969583748,-71.4312603432691,29,14263.18
fe5a3f1f-828a-414a-b327-9f04a16d5360,42.2758746013567,-71.411843831053,0,0
45e03e21-734f-4aea-828b-71bdf42904d6,42.2996953010378,-71.4411684239607,34,6987.04
371129da-ba0e-40d0-b030-3ad21c7f910f,42.2782496975809,-71.3763367459975,22,5304.46
df78a3d9-c161-42eb-8ed2-01b46f8540a3,42.2407765532003,-71.4325330515226,20,5485.82
45e03e21-734f-4aea-828b-71bdf42904d6,42.2997945427772,-71.3611608064866,48,13618.56
d42d1a08-d451-4677-bff3-8955c1518237,42.2704645854512,-71.4191233467533,35,16488.83
4bca1469-3d03-44c9-9b3d-3e4c6843aa2b,42.3359775445448,-71.5995233714296,38,9627.42
07e829ff-5804-4d57-8e6d-c0be702fc080,42.2998656213204,-71.3764762208746,50,16024.58
45e03e21-734f-4aea-828b-71bdf42904d6,42.2979786871659,-71.4920512731106,11,1098.36
fe722d0d-f940-49ff-b25e-a76260fa7065,42.2988705217165,-71.373052380863,36,13652.74
99c9b7bd-f9cc-4074-a746-5c6ccd64e921,42.3036113264329,-71.3319703240377,17,9871.73
fe5030ac-9111-435a-8667-e4e43ff86383,42.2748258575693,-71.4145273813324,74,17531.4
45e03e21-734f-4aea-828b-71bdf42904d6,42.302639025607,-71.3758499250322,82,19289.12
45e03e21-734f-4aea-828b-71bdf42904d6,42.2973711667878,-71.4513447255698,32,6111.26
fe722d0d-f940-49ff-b25e-a76260fa7065,42.2988691806119,-71.3767538295241,30,12394.57
fe5030ac-9111-435a-8667-e4e43ff86383,42.28438494,-71.42004284,55,13628.37
101535b1-49f1-423b-af33-2f3b78859b02,42.3507028729142,-71.490990459382,1,298.3
2a11abaf-10b6-4b2f-9017-779eebc950bf,42.2888082139974,-71.4094606882012,8,6102.38
371129da-ba0e-40d0-b030-3ad21c7f910f,42.2982334970375,-71.3833306064207,81,22491.65
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.2777280078964,-71.4199052107278,1,208.07
45e03e21-734f-4aea-828b-71bdf42904d6,42.3009116828985,-71.3598062908534,65,17308.32
fe722d0d-f940-49ff-b25e-a76260fa7065,42.300620663203,-71.3502348274132,39,15554.12
d42d1a08-d451-4677-bff3-8955c1518237,42.1892861836723,-71.4396972322284,15,6759.13
fe5030ac-9111-435a-8667-e4e43ff86383,42.3012228191628,-71.3909561271045,26,7141.32
3515c50a-bf0a-4e5e-b913-a9ad9beeac86,42.282087,-71.416022,89,22441.45
45e03e21-734f-4aea-828b-71bdf42904d6,42.2996751844689,-71.3597378945194,61,17134.99
1f102e1d-337c-472b-ba5f-3437712873c4,42.3366762600348,-71.6255823746671,8,2943.38
c7743de3-d01d-4199-9fbb-e8f118f1103a,42.281896160954,-71.4206092906361,13,2002.28
07e829ff-5804-4d57-8e6d-c0be702fc080,42.2982442258742,-71.407660925845,9,5300.22
fe722d0d-f940-49ff-b25e-a76260fa7065,42.2983689486008,-71.3699410182202,37,13914.46
fe722d0d-f940-49ff-b25e-a76260fa7065,42.2990797340322,-71.3763340637883,35,13382.02
433abc51-ab76-48a7-9202-a960bc37a2d7,42.298609006322,-71.4821713556153,51,22607.23
45e03e21-734f-4aea-828b-71bdf42904d6,42.2990113376982,-71.3673473219482,47,13102.7
c7743de3-d01d-4199-9fbb-e8f118f1103a,42.3007923245902,-71.4920941884574,30,10207.2
45e03e21-734f-4aea-828b-71bdf42904d6,42.298501717955,-71.3707242232993,44,12817.45
fe722d0d-f940-49ff-b25e-a76260fa7065,42.302639025607,-71.3758499250322,33,12924.36
1f102e1d-337c-472b-ba5f-3437712873c4,42.3506237477436,-71.4928800757456,74,20740.8
fe722d0d-f940-49ff-b25e-a76260fa7065,42.2998334348102,-71.3591920649524,38,14812.77
99c9b7bd-f9cc-4074-a746-5c6ccd64e921,42.3270337180515,-71.2531321497638,4,1219.26
07e829ff-5804-4d57-8e6d-c0be702fc080,42.3031405987227,-71.3331732948526,37,12110.99
8619c100-9480-4b5f-aab6-74496f51c774,42.2741821273674,-71.4378545545253,29,16188.89
45e03e21-734f-4aea-828b-71bdf42904d6,42.2949893650406,-71.3496822923232,55,15963.74
fe722d0d-f940-49ff-b25e-a76260fa7065,42.3005013048948,-71.3768396602177,31,12576.07
1f102e1d-337c-472b-ba5f-3437712873c4,42.3502442151454,-71.5274980084597,60,17448.02
fe722d0d-f940-49ff-b25e-a76260fa7065,42.3017565787885,-71.3778012322069,32,12736.39
1f102e1d-337c-472b-ba5f-3437712873c4,42.3458534387263,-71.5594297086852,32,11653.54
45e03e21-734f-4aea-828b-71bdf42904d6,42.3003350079259,-71.3593717729671,66,17381.68
fe722d0d-f940-49ff-b25e-a76260fa7065,42.3016331971665,-71.3772956357774,34,13087.48
fe722d0d-f940-49ff-b25e-a76260fa7065,42.2988490640431,-71.3779997156858,29,12292.15
a109327d-cbec-46e6-a60a-61463d171af5,42.3213300002414,-71.5297456997481,47,16546.54
45e03e21-734f-4aea-828b-71bdf42904d6,42.298670697133,-71.3695118647523,71,18250.92
ef401cd6-8497-4dd9-be52-aab4dea1216b,42.3104174322139,-71.53146231362,8,4896.24
45e03e21-734f-4aea-828b-71bdf42904d6,42.2985982774853,-71.3709629399158,73,18371.28
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.2818009425283,-71.4206374538325,83,31526.16
8619c100-9480-4b5f-aab6-74496f51c774,42.2720618410147,-71.4295759159074,31,16921.32
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.2937944408533,-71.4317739863261,80,29908.32
9c274123-cd90-4982-99b6-992e666e2299,42.29773,-71.43723,9,3389.04
3515c50a-bf0a-4e5e-b913-a9ad9beeac86,42.3042818787266,-71.3987962245224,76,18296.5
45e03e21-734f-4aea-828b-71bdf42904d6,42.3005710423333,-71.3602408087397,62,17242.78
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.2426715339822,-71.4312885064655,48,13017.44
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.3394791686224,-71.562056932572,26,10995.44
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.328881760173,-71.6202179563176,12,4744.46
3515c50a-bf0a-4e5e-b913-a9ad9beeac86,42.3286859589032,-71.4342644175449,28,8806.82
4bca1469-3d03-44c9-9b3d-3e4c6843aa2b,42.3502992004335,-71.6238201632392,51,15021.78
45e03e21-734f-4aea-828b-71bdf42904d6,42.2939097758478,-71.3480756490276,54,15785.33
433abc51-ab76-48a7-9202-a960bc37a2d7,42.3043435695376,-71.5149814793456,42,18868.34
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.3024338366052,-71.361211768461,68,16001.34
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.3476652710238,-71.5552079114442,29,12393.12
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.2940291341561,-71.4659372845851,69,26140.54
bb768370-e19c-4877-a716-b12931ec75fc,42.2996953010378,-71.3968838093808,22,2287.67
45e03e21-734f-4aea-828b-71bdf42904d6,42.3008231699957,-71.3601952111837,63,17271.05
5407f6ee-c026-43c8-87e8-c8a054fc08ac,42.3020623506345,-71.3807597089266,4,466.29
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.2968347249529,-71.4724523706706,65,25403.39
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.2944261011139,-71.4876511089594,51,22402.5
99c9b7bd-f9cc-4074-a746-5c6ccd64e921,42.302330571552,-71.3800341713449,30,14388.33
d42d1a08-d451-4677-bff3-8955c1518237,42.1824894656235,-71.4456034568312,11,5780.83
45e03e21-734f-4aea-828b-71bdf42904d6,42.302584040319,-71.3761047349039,81,19267.31
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.2789712118489,-71.4180142532596,84,31907.45
98077667-e2fc-41ea-b267-d3871d880ba9,42.159560600493,-71.500828802635,10,2128.93
371129da-ba0e-40d0-b030-3ad21c7f910f,42.2920483226805,-71.3885904186124,85,24298.9
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.3175749073967,-71.5302392262363,38,16910.62
2283e8cc-e928-46e1-b32a-85562bbb5478,42.2994619488395,-71.4089591150856,46,10997.48
a34c9dfb-1362-46eb-acd7-7331e43ab709,42.1541787477838,-71.4886703484458,42,17359.88
45e03e21-734f-4aea-828b-71bdf42904d6,42.2985741376027,-71.369454197255,46,12922.85
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.3416450525311,-71.5600372290634,27,11287.75
101535b1-49f1-423b-af33-2f3b78859b02,42.3494475990205,-71.5183798383701,7,2709.75
a7dc8aea-c0f1-42e9-a643-7c8a13b73c85,42.3010136068471,-71.379806183565,25,7503.71
8619c100-9480-4b5f-aab6-74496f51c774,42.2299176293562,-71.5178688775223,5,4222.24
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.34132195,-71.57871723,23,9480.7
433abc51-ab76-48a7-9202-a960bc37a2d7,42.3160433659579,-71.5204411161209,38,17479.11
8a9da81a-4ee3-49f1-b6ad-12c629d12294,42.305753070459,-71.5260227934136,13,6162.21
df78a3d9-c161-42eb-8ed2-01b46f8540a3,42.1789355384669,-71.4554632577576,39,13625.03
c9eef1c8-22de-4026-ac33-b9c516c7c7e2,42.3187953125712,-71.3978641568341,59,14564.62
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.2939942654368,-71.4695716780169,66,25797.96
9d15cdf2-682f-4266-9c6a-be106f6e1ce9,42.2113191909384,-71.5504000514984,20,14926.18
1f102e1d-337c-472b-ba5f-3437712873c4,42.351343920907,-71.556378695749,35,12543.3
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.3043435695376,-71.5149814793456,43,19435.89
068e1932-0d2b-4c84-84cd-94a46b344fc3,42.1499207407189,-71.4883605532861,0,0
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.2950443503287,-71.5057841840854,45,20767.94
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.2520351262114,-71.4297904926414,45,11968.83
371129da-ba0e-40d0-b030-3ad21c7f910f,42.285188572716,-71.3381300174075,46,12109.95
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.3295523124666,-71.6308100003487,8,3813.07
a34c9dfb-1362-46eb-acd7-7331e43ab709,42.1520893068367,-71.4872340254327,43,17620.47
fe5030ac-9111-435a-8667-e4e43ff86383,42.2780015932323,-71.4201358807168,69,16847.29
efe45a97-3eca-4af7-bbee-c6da46cbc7ec,42.312552470717,-71.5317104179686,39,17481.66
c81fdb21-dacb-4a9e-918b-cb971bd51383,42.2407765532003,-71.4325330515226,49,13251.58
