stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
7042,BEL144S,BELLTOWN RD & 144 BELLTOWN RD,,41.081231,-73.531077,,,,,
7043,BELLEDS,BELLTOWN RD & OPP LEDGE LN,,41.079828,-73.531195,,,,,
7044,BELFAIS,BELLTOWN RD & FAIRLAND ST,,41.078603,-73.531459,,,,,
7045,BELFRAS,BELLTOWN RD & FRANCIS AVE,,41.077478,-73.531447,,,,,
7046,UPLBURS,UPLAND RD & BURDICK ST,,41.075746,-73.531334,,,,,
7047,UPLPINS,UPLAND RD & OPP PINE TREE DR,,41.074375,-73.5321,,,,,
7049,STRFIES,STRAWBERRY HILL AVE & FIELDSTONE LA,,41.073005,-73.53433,,,,,
705,PARSAIE,PARK AVE & OPP SAINT REGIS ST,,41.782364,-72.616239,,,,,
7050,STRCOLS,STRAWBERRY HILL AVE & OPP COLONIAL RD,,41.069915,-73.534359,,,,,
7052,STRHACS,STRAWBERRY HILL AVE & OPP HACKETT CIR,,41.067035,-73.533503,,,,,
7055,STRSTAS,STRAWBERRY HILL AVE & OPP STAMFORD HIGH,,41.062357,-73.53312,,,,,
7056,GROPROS,GROVE ST & PROSPECT ST,,41.05995,-73.53378,,,,,
7057,GRO118S,GROVE ST & 118 GROVE ST,,41.058314,-73.534171,,,,,
7058,GROFORS,GROVE ST & FOREST ST,,41.056778,-73.534168,,,,,
7059,GROBROS,GROVE ST & BROAD ST,,41.055573,-73.533928,,,,,
706,PARHENE,PARK AVE & OPP HENDERSON DR,,41.783157,-72.614516,,,,,
7060,WASWHES,WASHINGTON BLVD & W HENRY ST,,41.045099,-73.543105,,,,,
7061,WASPULS,WASHINGTON BLVD & PULASKI ST,,41.043939,-73.542914,,,,,
7062,WASATLS,WASHINGTON BLVD & ATLANTIC ST,,41.042101,-73.542655,,,,,
7063,WASPACS,WASHINGTON BLVD & PACIFIC ST,,41.039926,-73.541914,,,,,
7068,PACBELW,PACIFIC ST & BELDEN ST,,41.040574,-73.53927,,,,,
7071,PACLUDN,PACIFIC ST & LUDLOW ST,,41.043593,-73.537682,,,,,
7072,PACHENN,PACIFIC ST & HENRY ST,,41.044666,-73.537537,,,,,
7076,LUD82W,LUDLOW ST & 82 LUDLOW ST,,41.043183,-73.535987,,,,,
7077,WOOPACW,WOODLAND AVE & PACIFIC ST,,41.043511,-73.538041,,,,,
7078,WOOATLW,WOODLAND AVE & ATLANTIC ST,,41.043945,-73.540288,,,,,
708,SCH164N,SCHOOL ST & 164 SCHOOL ST,,41.783914,-72.61289,,,,,
7081,BROSUMW,BROAD ST & SUMMER ST,,41.055477,-73.540032,,,,,
7082,BROFRAW,BROAD ST & FRANKLIN ST,,41.055601,-73.541736,,,,,
7083,WBRADAW,W BROAD ST & ADAMS AVE,,41.055785,-73.547219,,,,,
7084,WBRANDW,W BROAD ST & ANDERSON ST,,41.055925,-73.549211,,,,,
7085,WBRHINW,W BROAD ST & HINCKLEY AVE,,41.056068,-73.550796,,,,,
7087,WBRMERW,W BROAD ST & OPP MERRELL AVE,,41.055989,-73.555221,,,,,
7088,WBRSTIW,W BROAD ST & OPP STILLWATER AVE,,41.056512,-73.557553,,,,,
7089,CON13W,CONNECTICUT AVE & 13 CONNECTICUT AVE,,41.057448,-73.560993,,,,,
709,PRESAFE,PRESTIGE PARK RD & SAFELITE GLASS,,41.785662,-72.610945,,,,,
7090,CON115S,CONNECTICUT AVE & 115 CONNECTICUT,,41.056389,-73.563477,,,,,
7091,CONMYAS,CONNECTICUT AVE & OPP MYANO LN,,41.054882,-73.564516,,,,,
7094,CONMYAE,CONNECTICUT AVE & MYANO LN,,41.055054,-73.564158,,,,,
7095,CON38E,CONNECTICUT AVE & 38 CONNECTICUT AVE,,41.05727,-73.560919,,,,,
7097,WBRSTIE,W BROAD ST & STILLWATER AVE,,41.056298,-73.557563,,,,,
7098,WBRMERE,W BROAD ST & MERRELL AVE,,41.05582,-73.555183,,,,,
71,TUNPLAW,TUNXIS COMMUNITY COLLEGE & PLAINVILLE AVE,,41.704909,-72.878529,,,,,
7100,WBRSTEE,W BROAD ST & STEPHEN ST,,41.05574,-73.548862,,,,,
7101,WBRSCHE,W BROAD ST & SCHUYLER AVE,,41.055649,-73.547494,,,,,
7102,WBRMILE,W BROAD ST & MILL RIVER ST,,41.055462,-73.544313,,,,,
7105,WASWHIS,WASHINGTON BLVD & WHITAKER PL,,41.054761,-73.543479,,,,,
7106,WASRIPS,WASHINGTON BLVD & RIPPOWAM PL,,41.052604,-73.542581,,,,,
7109,WMASTIW,W MAIN ST & STILLWATER AVE,,41.050352,-73.547704,,,,,
711,PREPREE,PRESTIGE PARK RD & PRESTIGE PARK CIR,,41.786611,-72.606616,,,,,
7111,WMAHAZW,W MAIN ST & HAZEL ST,,41.049392,-73.550044,,,,,
7112,WMAFAIW,W MAIN ST & FAIRFIELD AVE,,41.048912,-73.551167,,,,,
7113,WMALIBW,W MAIN ST & LIBERTY ST,,41.048198,-73.554289,,,,,
7114,WMADIAW,W MAIN ST & OPP DIAZ ST,,41.048348,-73.556162,,,,,
7115,WMAWESW,W MAIN ST & WEST AV,,41.048465,-73.557566,,,,,
7116,WMACYTW,W MAIN ST & CYTEC,,41.048785,-73.560927,,,,,
7117,WMAMYAW,W MAIN ST & MYANO LA,,41.048901,-73.56401,,,,,
7118,EPUHVMW,E PUTNAM AVE & HAVEMEYER LN,,41.048342,-73.566463,,,,,
7119,EPUWENS,E PUTNAM AVE & WENDLE PL,,41.047518,-73.568421,,,,,
712,PREPRESE,PRESTIGE PARK RD & PRESTIGE PARK CIR 2,,41.787141,-72.60304,,,,,
7120,EP1455S,E PUTNAM AVE & 1455 E PUTNAM AV,,41.046102,-73.570817,,,,,
7121,EPUOLDS,E PUTNAM AVE & OLD KINGS HWY,,41.04496,-73.572088,,,,,
7123,EPUNEI1W,E PUTNAM AVE & NEIL LN 1,,41.041823,-73.578626,,,,,
7124,EPUNEI2W,E PUTNAM AVE & NEIL Ln 2,,41.041496,-73.580937,,,,,
7125,EPUSHEW,E PUTNAM AVE & SHEEPHILL RD,,41.041064,-73.583031,,,,,
7126,EPURIVEW,E PUTNAM AVE & RIVERSIDE LN,,41.041135,-73.586197,,,,,
7128,EPURIVW,E PUTNAM AVE & RIVER RD,,41.042178,-73.591053,,,,,
7129,EPUMEAS,E PUTNAM AVE & OPP MEAD AVE,,41.039166,-73.597268,,,,,
7130,EPUTAYS,E PUTNAM AVE & TAYLOR DR,,41.037069,-73.601405,,,,,
7131,EPUTIFE,E PUTNAM AVE & INDIAN FIELD RD,,41.036574,-73.606436,,,,,
7132,EPUWBRW,E PUTNAM AVE & OPP W BROTHER DR,,41.037039,-73.612089,,,,,
7134,EPUOCRW,E PUTNAM AVE & OLD CHURCH RD,,41.036979,-73.617556,,,,,
7137,EPUMAHS,E PUTNAM AVE & MAHER AVE,,41.034181,-73.623735,,,,,
714,PRE265E,PRESTIGE PARK RD & 265 PRESTIGE PARK  RD,,41.787336,-72.601706,,,,,
7144,MASLEWS,MASON ST & LEWIS ST,,41.02913,-73.624422,,,,,
7145,MASEELS,MASON ST & E ELM ST,,41.026829,-73.624,,,,,
7146,MASHAVS,MASON ST & HAVEMEYER PL,,41.024683,-73.624348,,,,,
7147,MASFAWS,MASON ST & FAWCETT PL,,41.023363,-73.624045,,,,,
7148,MASBPAS,MASON ST & BRUCE PARK AVE,,41.022078,-73.623779,,,,,
7149,RAIGREEW,RAILROAD AVE & OPP GREENWICH RAILROAD STATION,,41.021762,-73.625897,,,,,
715,PRE231E,PRESTIGE PARK RD & POLE 4231,,41.787565,-72.600106,,,,,
7152,FIECITN,FIELD POINT RD & CITY HALL,,41.025007,-73.62965,,,,,
7154,WPUDAYS,W PUTNAM AVE & OPP DAYTON AVE,,41.027161,-73.630849,,,,,
7155,WPUPROS,W PUTNAM AVE & OPP PROSPECT ST,,41.025497,-73.634127,,,,,
7157,WPUMELS,W PUTNAM AVE & MELROSE AVE,,41.021435,-73.640794,,,,,
7159,WPUHOLS,W PUTNAM AVE & OPP HOLLY HILL LN,,41.020072,-73.643068,,,,,
716,SCH175N,SCHOOL ST & OPP 175 SCHOOL ST,,41.786374,-72.614106,,,,,
7160,WPUVALSW,W PUTNAM AVE & VALLEY DR,,41.018429,-73.645854,,,,,
7162,WPUEWES,W PUTNAM AVE & E WEAVER ST,,41.016893,-73.648582,,,,,
7163,WPUWESS,W PUTNAM AVE & OPP WESTERN JUNIOR HWY,,41.014817,-73.65201,,,,,
7164,WPUPEMW,W PUTNAM AVE & PEMBERWICK RD,,41.013283,-73.654425,,,,,
7166,RAIFIEW,RAILROAD AVE & FIELD POINT RD,,41.021509,-73.632008,,,,,
7169,HAMSENS,HAMILTON AVE & OPP SENECA PL,,41.020435,-73.63793,,,,,
717,SCHCHRN,SCHOOL ST & CHRISTOPHER CT,,41.787134,-72.614492,,,,,
7171,HAMCHAS,HAMILTON AVE & CHARLES ST,,41.018912,-73.638763,,,,,
7172,HAMSTRS,HAMILTON AVE & ST ROCHS AVE,,41.017296,-73.640004,,,,,
7174,HAMGRAS,HAMILTON AVE & GRANGE ST,,41.015062,-73.641572,,,,,
7175,HAMACTN,HAMILTON AVE & ARMSTRONG CT 1,,41.012992,-73.642771,,,,,
7176,HAMARMS,HAMILTON AVE & ARMSTRONG CT 2,,41.011493,-73.643893,,,,,
7177,RIT32S,RITCH AVE W & 32 RITCH AVE W,,41.004156,-73.648818,,,,,
7178,DELTINW,DELAVAN AVE & OPP TINGUE ST,,41.003239,-73.65245,,,,,
7179,DELCHEW,DELAVAN AVE & CHESTNUT ST,,41.002962,-73.653873,,,,,
7180,DELMEAW,DELAVAN AVE & OPP MEAD AVE,,41.002878,-73.655802,,,,,
7182,MILNWAW,MILL ST & N WATER ST,,41.00369,-73.657321,,,,,
7186,NMATERS,N MAIN ST & TERRACE AVE,,41.010189,-73.656343,,,,,
7187,NMARECS,N MAIN ST & RECTORY ST,,41.007895,-73.657563,,,,,
7188,NMAHRTS,N MAIN ST & HORTON AVE,,41.005336,-73.659546,,,,,
719,SCHAUTN,SCHOOL ST & AUTUMN LN,,41.789694,-72.616471,,,,,
7190,ABEHIGS,ABENDROTH AVE & HIGHLAND ST,,41.003385,-73.66017,,,,,
7191,ABEWSCS,ABENDROTH AVE & WESTCHESTER AVE,,41.000268,-73.66301,,,,,
7192,NMAWLLN,N MAIN ST & WILLET AVE,,41.00277,-73.661385,,,,,
7194,NMAWILN,N MAIN ST & WILKINS AVE,,41.005778,-73.658964,,,,,
7195,NMARECN,N MAIN ST & OPP RECTORY ST,,41.007501,-73.657666,,,,,
7196,NMATERN,N MAIN ST & OPP TERRACE AVE,,41.010056,-73.656138,,,,,
72,UCOMAIW,UCONN HEALTH BLVD &  JOHN DEMPSEY HOSPITAL,,41.730956,-72.790118,,,,,
720,GOOSCHE,GOODWIN ST & SCHOOL ST,,41.790471,-72.616481,,,,,
7200,MILSWAE,MILL ST & S WATER ST,,41.003537,-73.657452,,,,,
7202,WPUBYRE,W PUTNAM AVE & BYRAM RD,,41.01254,-73.654668,,,,,
7203,WPUTWJNE,W PUTNAM AVE & WESTERN JR HWY,,41.014584,-73.652007,,,,,
7204,WPUHOLE,W PUTNAM AVE & HOLLY HILL LN,,41.016426,-73.648996,,,,,
7205,WPU500N,W PUTNAM AVE & 500 W PUTNAM AVE,,41.01881,-73.64484,,,,,
7206,WPUHOL2N,W PUTNAM AVE & HOLLY HILL LN 2,,41.020066,-73.642697,,,,,
7208,WPUJOSN,W PUTNAM AVE & JOSEPHINE EVARISTO AVE,,41.021771,-73.639983,,,,,
7210,WPUPRON,W PUTNAM AVE & PROSPECT ST,,41.025472,-73.633803,,,,,
7211,WPUDAYN,W PUTNAM AVE & DAYTON AVE,,41.026974,-73.630775,,,,,
7212,WPUFIEN,W PUTNAM AVE & FIELD POINT RD,,41.027875,-73.629503,,,,,
7213,FIEBROS,FIELD POINT RD & BROOKSIDE DR,,41.024817,-73.63008,,,,,
7215,RITBYRE,RITCH AVE W & BYRAM SHORE RD,,41.003537,-73.64917,,,,,
7216,DELTINE,DELAVAN AVE & TINGUE ST,,41.003051,-73.652484,,,,,
7217,DELNEWE,DELAVAN AVE & NEW LEBANON AVE,,41.002792,-73.653895,,,,,
7218,DELBEEE,DELAVAN AVE & OPP BEECH ST,,41.002668,-73.655068,,,,,
7219,HAMARMN,HAMILTON AVE & OPP ARMSTRONG CT 1,,41.011225,-73.643913,,,,,
7220,HAMARMSN,HAMILTON AVE & ARMSTONG CT 2,,41.012993,-73.642495,,,,,
7221,HAMGRAN,HAMILTON AVE & OPP GRANGE ST,,41.014642,-73.641591,,,,,
7223,HAMSTON,HAMILTON AVE & STONE AVE,,41.017307,-73.63974,,,,,
7224,HAMCHAN,HAMILTON AVE & OPP CHARLES ST,,41.018949,-73.6385,,,,,
7226,HAMSENN,HAMILTON AVE & SENECA PL,,41.020589,-73.637632,,,,,
7229,OLD40E,OLD FIELD POINT RD & 40 OLD FIELD POINT RD,,41.020916,-73.634003,,,,,
723,GOOLELE,GOODWIN ST & OPP LELAND DR,,41.791347,-72.611376,,,,,
7230,RAIFIEE,RAILROAD AVE & FIELD POINT RD,,41.021395,-73.631683,,,,,
7232,GRNWCHE,GREENWICH RAILROAD STATION EB,,41.021593,-73.625799,,,,,
7233,MASBPAN,MASON ST & BRUCE PARK AVE,,41.022142,-73.623564,,,,,
7234,MASFAWN,MASON ST & FAWCETT PL,,41.02373,-73.623905,,,,,
7235,MASHAVN,MASON ST & HAVEMEYER PL,,41.024997,-73.624147,,,,,
7242,MASEELN,MASON ST & E ELM ST,,41.026982,-73.623738,,,,,
7243,MASLEWN,MASON ST & LEWIS ST,,41.028909,-73.624095,,,,,
7244,MASLEXN,MASON ST & LEXINGTON AVE,,41.03029,-73.624663,,,,,
7245,MASEPUN,MASON ST & E PUTNAM AVE,,41.03192,-73.625364,,,,,
7246,EPUWASN,E PUTNAM AVE & WASHINGTON AVE,,41.032771,-73.624906,,,,,
7247,EPUMILN,E PUTNAM AVE & MILBANK AVE,,41.034389,-73.623258,,,,,
7249,EPUOLDCE,E PUTNAM AVE & OPP OLD CHURCH RD,,41.036828,-73.617362,,,,,
725,GOOAMAE,GOODWIN ST & AMATO DR,,41.791012,-72.608566,,,,,
7250,EPUOVEE,E PUTNAM AVE & OVERLOOK DR,,41.036914,-73.613574,,,,,
7252,EPUOLDW,E PUTNAM AVE & OLD POST RD,,41.036746,-73.60603,,,,,
7255,EPUSTRE,E PUTNAM AVE & STRICKLAND RD,,41.037089,-73.600974,,,,,
7257,EPUMEAE,E PUTNAM AVE & MEAD AVE,,41.039015,-73.597158,,,,,
7258,EPURIVE,E PUTNAM AVE & RIVER RD,,41.041954,-73.591122,,,,,
7259,EPURIVEE,E PUTNAM AVE & RIVERSIDE AVE,,41.041044,-73.586496,,,,,
726,GOOUNIE,GOODWIN ST & OPP UNIVERSITY AVE,,41.790652,-72.606919,,,,,
7260,EPULOCE,E PUTNAM AVE & LOCKWOOD LN,,41.040939,-73.583053,,,,,
7262,EPUTSBE,E PUTNAM AVE & SOUND BEACH AVE,,41.042972,-73.574549,,,,,
7263,EP1212E,E PUTNAM AVE & 1212 E PUTNAM AVE,,41.041441,-73.579713,,,,,
7264,WMALDNE,W MAIN ST & LADDIN ROCK RD,,41.04831,-73.565851,,,,,
7266,EPUROCE,E PUTNAM AVE & ROCKMERE AVE,,41.046167,-73.570374,,,,,
7267,EPU1392E,E PUTNAM AVE & 1392 E PUTNAM AVE,,41.044647,-73.572181,,,,,
7268,WMAMYAE,W MAIN ST & OPP MYANO LA,,41.048658,-73.564284,,,,,
7269,WMAHARE,W MAIN ST & HARVARD AVE,,41.048608,-73.560686,,,,,
727,GOO582E,GOODWIN ST & OPP 582 GOODWIN ST,,41.790066,-72.604291,,,,,
7270,WMAWESE,W MAIN ST & WEST AVE,,41.048336,-73.558152,,,,,
7271,WMADIAE,W MAIN ST & DIAZ ST,,41.048169,-73.556088,,,,,
7273,WMAHIGHE,W MAIN ST & OPP HIGH ST,,41.048108,-73.552706,,,,,
7274,WMAFAIE,W MAIN ST & FAIRFIELD AVE,,41.048725,-73.551105,,,,,
7276,WMASPRE,W MAIN ST & SPRUCE ST,,41.049286,-73.549827,,,,,
7277,WMASTIE,W MAIN ST & OPP STILLWATER AVE,,41.050264,-73.547463,,,,,
728,GOOALPE,GOODWIN ST & OPP ALPS DR,,41.789661,-72.602486,,,,,
7281,HOYMORW,HOYT ST & MORGAN ST,,41.061177,-73.536407,,,,,
7282,LONCOLN,LONG RIDGE RD & COLD SPRING RD,,41.073032,-73.55031,,,,,
7283,LONCVSN,LONG RIDGE RD & CVS,,41.073735,-73.550785,,,,,
7286,LONTERN,LONG RIDGE RD & TERRACE AVE,,41.079078,-73.553515,,,,,
7287,LONBRON,LONG RIDGE RD & BROOK RUN LN,,41.082932,-73.554298,,,,,
7288,LONTHRN,LONG RIDGE RD & THREE LAKES DR,,41.084933,-73.555843,,,,,
7289,LONBUCN,LONG RIDGE RD & BUCKINGHAM DR,,41.089154,-73.559714,,,,,
729,GOO697E,GOODWIN ST & 697 GOODWIN ST,,41.788888,-72.600162,,,,,
7290,LONBARN,LONG RIDGE RD & BARNES RD,,41.093899,-73.562415,,,,,
7295,LON777N,LONG RIDGE RD & 777 LONG RIDGE RD,,41.095884,-73.563587,,,,,
7296,LONMALN,LONG RIDGE RD & MALTBIE AVE,,41.099504,-73.564597,,,,,
7297,LONWIRN,LONG RIDGE RD & WIRE MILL RD,,41.101271,-73.564892,,,,,
7298,LONWEBN,LONG RIDGE RD & WEBBS HILL RD,,41.10451,-73.566942,,,,,
7299,LONNORN,LONG RIDGE RD & OPP NORTHWOOD LN,,41.107552,-73.56917,,,,,
73,SIGLINS,Sigourney St at The University Center,,41.766748,-72.69387,,,,,
730,MAICOMN,MAIN ST & COMSTOCK PL,,41.780518,-72.635475,,,,,
7300,LONMIDN,LONG RIDGE RD & OPP MIDROCKS DR,,41.110394,-73.570496,,,,,
7301,LO1297N,LONG RIDGE RD & 1297 LONG RIDGE RD,,41.11366,-73.570963,,,,,
7302,LONDENN,LONG RIDGE RD & OPP DEN RD,,41.11779,-73.571978,,,,,
7303,LONCHEN,LONG RIDGE RD & CHESTNUT RD,,41.123429,-73.572998,,,,,
7304,LONHUNN,LONG RIDGE RD & HUNTING RIDGE RD,,41.126815,-73.575915,,,,,
7306,LONLAKN,LONG RIDGE RD & OPP LAKEWOOD DR,,41.129882,-73.581398,,,,,
7307,LONWILN,LONG RIDGE RD & WILDWOOD RD,,41.134542,-73.587836,,,,,
7308,LONMOUN,LONG RIDGE RD & MOUNTAIN WOOD RD,,41.138358,-73.590494,,,,,
7309,LONOLDN,LONG RIDGE RD & OLD LONG RIDGE RD,,41.141339,-73.590815,,,,,
7310,LONGREN,LONG RIDGE RD & OPP GREY BIRCH RD,,41.145971,-73.591453,,,,,
7311,LONERSN,LONG RIDGE RD & ERSKINE RD,,41.151922,-73.592706,,,,,
7312,LONPARN,LONG RIDGE RD & PARSONAGE RD,,41.154471,-73.595016,,,,,
7315,OLDPARS,OLD LONG RIDGE RD & PARSONAGE RD,,41.155149,-73.593726,,,,,
7316,OLDHEMS,OLD LONG RIDGE RD & OPP HEMING WAY,,41.153174,-73.592444,,,,,
7317,ERSLONE,ERSKINE RD & LONG RIDGE RD,,41.152189,-73.592853,,,,,
7318,LONGRES,LONG RIDGE RD & GREY BIRCH RD,,41.146068,-73.59167,,,,,
7319,LONRIVES,LONG RIDGE RD & RIVER BANK RD,,41.141106,-73.591004,,,,,
732,MAIMCKN,MAIN ST & MCKEE ST,,41.783652,-72.633612,,,,,
7320,LONMOUS,LONG RIDGE RD & OPP MOUNTAIN WOOD RD,,41.138294,-73.590698,,,,,
7321,LONWILS,LONG RIDGE RD & WILDWOOD RD,,41.134239,-73.587652,,,,,
7322,LONSAWS,LONG RIDGE RD & SAWMILL RD,,41.131883,-73.584349,,,,,
7323,LONLAKS,LONG RIDGE RD & LAKEWOOD DR,,41.129844,-73.581686,,,,,
7324,LONSTOS,LONG RIDGE RD & STONE HILL DR,,41.126863,-73.576792,,,,,
7326,LONBUTS,LONG RIDGE RD & BUTTERNUT LN,,41.123276,-73.573188,,,,,
7327,LONDENS,LONG RIDGE RD & DEN RD,,41.117869,-73.572195,,,,,
7328,LONMIDS,LONG RIDGE RD & MIDROCKS DR,,41.110241,-73.570675,,,,,
7329,LONNORS,LONG RIDGE RD & NORTHWOOD LN,,41.107364,-73.569288,,,,,
7330,LONWEBS,LONG RIDGE RD & OPP WEBBS HILL RD,,41.104171,-73.56695,,,,,
7331,LONMERRS,LONG RIDGE RD & MERRITT PKWY RAMP,,41.10102,-73.565057,,,,,
7332,LONMALS,LONG RIDGE RD & OPP MALTBIE AVE,,41.099494,-73.564837,,,,,
7333,LON850S,LONG RIDGE RD & 850 LOUGHRAM AVE,,41.098164,-73.564595,,,,,
7335,LON777S,LONG RIDGE RD & 778 LONG RIDGE RD,,41.09566,-73.563717,,,,,
7336,LON630S,LONG RIDGE RD & 630 LONG RIDGE RD,,41.093657,-73.56252,,,,,
7337,LONCLOS,LONG RIDGE RD & CLOVER HILL DR,,41.085695,-73.55693,,,,,
7338,LONTHRS,LONG RIDGE RD & OPP THREE LAKES DR,,41.084825,-73.556033,,,,,
7339,LONRIVS,LONG RIDGE RD & RIVER RIDGE CT,,41.082102,-73.554194,,,,,
734,MAIREMN,MAIN ST & REMINGTON RD,,41.785572,-72.632734,,,,,
7340,LONSTAS,LONG RIDGE RD & OPP STARK PL,,41.080326,-73.553959,,,,,
7341,LONTERS,LONG RIDGE RD & OPP TERRACE AVE,,41.078488,-73.553665,,,,,
7344,LONCOLS,LONG RIDGE RD & COLD SPRING RD,,41.072292,-73.550086,,,,,
7345,SUMHOOS,SUMMER ST & HOOVER AVE,,41.070473,-73.549576,,,,,
7346,SUMFORS,SUMMER ST & FOREST LAWN AVE,,41.069011,-73.548937,,,,,
7348,SUMBRIS,SUMMER ST & BRIDGE ST,,41.066982,-73.546049,,,,,
7349,SUMFIFS,SUMMER ST & FIFTH ST,,41.065848,-73.544491,,,,,
735,MAIELLN,MAIN ST & ELLINGTON RD,,41.787279,-72.632463,,,,,
7350,SUMTHIS,SUMMER ST & OPP THIRD ST,,41.064371,-73.543504,,,,,
7351,SUMFIRS,SUMMER ST & OPP FIRST ST,,41.062306,-73.54214,,,,,
7352,SUMHOYS,SUMMER ST & HOYT ST,,41.06082,-73.541189,,,,,
7353,SUMNORS,SUMMER ST & NORTH ST,,41.058798,-73.540185,,,,,
7354,RICGREW,RICHMOND HILL AVE & GREENWICH AVE,,41.048125,-73.546542,,,,,
7355,RICROSW,RICHMOND HILL AVE & ROSE PARK AVE,,41.048046,-73.54792,,,,,
7356,RICSPRW,RICHMOND HILL AVE & SPRUCE ST,,41.047954,-73.54991,,,,,
7357,FAIRICS,FAIRFIELD AVE & RICHMOND PL,,41.047171,-73.551041,,,,,
7359,FAIMADS,FAIRFIELD AVE & MADISON PL,,41.045276,-73.551297,,,,,
736,MAIKCBN,MAIN ST & OPP K C BLDG,,41.788764,-72.633355,,,,,
7360,FAIJACS,FAIRFIELD AVE & JACKSON ST,,41.044096,-73.551489,,,,,
7361,FAIYOUS,FAIRFIELD AVE & YOUNG DIXON WAY,,41.042809,-73.551656,,,,,
7362,FAISELS,FAIRFIELD AVE & SELLECK ST,,41.040168,-73.551149,,,,,
7363,FAISUNS,FAIRFIELD AVE & OPP SUNNYSIDE AVE,,41.038068,-73.551332,,,,,
7364,FAILIBS,FAIRFIELD AVE & OPP LIBERTY PL,,41.036147,-73.551564,,,,,
7365,FAITOPS,FAIRFIELD AVE & OPP TOP GALLANT RD,,41.031462,-73.553926,,,,,
7367,SHOTOMS,SHORE RD & TOMAC LN,,41.026319,-73.556786,,,,,
7368,SHOTAIS,SHORE RD & TAIT RD,,41.024123,-73.558154,,,,,
7369,SHOTOWS,SHORE RD & TOWER RD,,41.023153,-73.559223,,,,,
737,MAI1871N,MAIN ST & 1871 MAIN ST,,41.791508,-72.633469,,,,,
7370,SHOGRAS,SHORE RD & GRANT AVE,,41.021386,-73.560512,,,,,
7371,SHOSOUS,SHORE RD & SOUND BEACH AVE,,41.019841,-73.56197,,,,,
7372,SOUKEON,SOUND BEACH AVE & OPP KEOFFRAM RD,,41.020765,-73.562939,,,,,
7373,SOUCLAN,SOUND BEACH AVE & CLARK ST,,41.021999,-73.564078,,,,,
7374,SOULINN,SOUND BEACH AVE & LINCOLN AVE,,41.023111,-73.564917,,,,,
7375,SOUSTCN,SOUND BEACH AVE & ST CLAIRE AVE,,41.024018,-73.56555,,,,,
7376,SOURAYN,SOUND BEACH AVE & RAYMOND ST,,41.024935,-73.566051,,,,,
7377,SOULOCN,SOUND BEACH AVE & LOCKWOOD AVE,,41.026995,-73.566732,,,,,
7378,SOUEDGN,SOUND BEACH AVE & OPP EDGEWATER DR,,41.028655,-73.566821,,,,,
7379,SOUARCN,SOUND BEACH AVE & ARCADIA RD,,41.031909,-73.567838,,,,,
738,MAI1844N,MAIN ST & 1844 MAIN ST,,41.790257,-72.633594,,,,,
7381,SOUWEBN,SOUND BEACH AVE & WEBB AVE,,41.034359,-73.568967,,,,,
7382,SOUFORN,SOUND BEACH AVE & FOREST AVE,,41.037037,-73.569127,,,,,
7383,LADHARN,LADDINS ROCK RD & HARDING RD,,41.038341,-73.569212,,,,,
7384,LADDEEN,LADDINS RD & DEEPWOODS LN,,41.039528,-73.569249,,,,,
7385,LADMIDN,LADDINS ROCK RD & MIDBROOK LN,,41.042726,-73.567747,,,,,
7386,LADEPUN,LADDINS ROCK RD & E PUTNAM AVE,,41.048157,-73.565969,,,,,
7387,EPUWENE,E PUTNAM AVE & OPP WENDLE PL,,41.047457,-73.568181,,,,,
7388,EPUSOUW,E PUTNAM AVE & SOUND BEACH AVE,,41.043015,-73.574837,,,,,
7389,SOUOLDS,SOUND BEACH AVE & OLD GREENWICH LN,,41.041163,-73.573835,,,,,
739,MAIGILN,MAIN ST & GILMAN ST,,41.792508,-72.633042,,,,,
7390,SOUMANS,SOUND BEACH AVE & MANOR RD,,41.040437,-73.57276,,,,,
7391,SOULOCS,SOUND BEACH AVE & LOCKWOOD RD,,41.039068,-73.571642,,,,,
7392,SOUFORS,SOUND BEACH AVE & OPP FOREST AVE,,41.037438,-73.569383,,,,,
7393,SOUWEBS,SOUND BEACH AVE & OPP WEBB AVE,,41.034652,-73.569318,,,,,
7394,SOUWENS,SOUND BEACH AVE & W END AVE,,41.031507,-73.567894,,,,,
7395,SOUEDGS,SOUND BEACH AVE & EDGEWATER DR,,41.028315,-73.567045,,,,,
7396,SOUSHOS,SOUND BEACH AVE & SHORELANDS PL,,41.025798,-73.566635,,,,,
7397,SOUQUIS,SOUND BEACH AVE & QUINTARD AVE,,41.023937,-73.565753,,,,,
7398,SOUVISS,SOUND BEACH AVE & VISTA AVE,,41.022683,-73.564865,,,,,
7399,SOUSHORS,SOUND BEACH AVE & SHORE ACRES DR,,41.022167,-73.564476,,,,,
7400,SOUKEOS,SOUND BEACH AVE & KEOFFRAM RD,,41.02063,-73.563105,,,,,
7401,SOUSHRS,SONUD BEACH AVE & SHORE RD,,41.019741,-73.562257,,,,,
7402,SHOBALN,SHORE RD & BALLWOOD RD,,41.020992,-73.560603,,,,,
7403,SHOBINN,SHORE RD & BINNEY LN,,41.021881,-73.559774,,,,,
7404,SHOFORN,SHORE RD & FORD LN,,41.024466,-73.557582,,,,,
7405,SHOTOMN,SHORE RD & TOMAC AVE,,41.026195,-73.556593,,,,,
