trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
893,19:28:03,19:28:03,589,10,,0,0,0
893,19:29:24,19:29:24,670,11,,0,0,0
893,19:30:00,19:30:00,516,12,,0,0,1
893,19:33:28,19:33:28,653,13,,0,0,0
893,19:35:44,19:35:44,316,14,,0,0,0
893,19:38:24,19:38:24,317,15,,0,0,0
893,19:45:00,19:45:00,100,16,,0,0,1
920,06:30:00,06:30:00,100,1,,0,0,1
920,06:30:54,06:30:54,594,2,,0,0,0
920,06:33:55,06:33:55,595,3,,0,0,0
920,06:34:41,06:34:41,597,4,,0,0,0
920,06:35:04,06:35:04,112,5,,0,0,0
920,06:35:41,06:35:41,113,6,,0,0,0
920,06:36:56,06:36:56,598,7,,0,0,0
920,06:38:18,06:38:18,599,8,,0,0,0
920,06:42:23,06:42:23,588,9,,0,0,0
920,06:43:25,06:43:25,589,10,,0,0,0
920,06:45:00,06:45:00,114,11,,0,0,1
920,06:50:16,06:50:16,299,12,,0,0,0
920,06:52:17,06:52:17,526,13,,0,0,0
920,06:54:13,06:54:13,527,14,,0,0,0
920,06:57:05,06:57:05,302,15,,0,0,0
920,07:00:00,07:00:00,100,16,,0,0,1
921,07:00:00,07:00:00,100,1,,0,0,1
921,07:00:54,07:00:54,594,2,,0,0,0
921,07:03:55,07:03:55,595,3,,0,0,0
921,07:04:41,07:04:41,597,4,,0,0,0
921,07:05:04,07:05:04,112,5,,0,0,0
921,07:05:41,07:05:41,113,6,,0,0,0
921,07:06:56,07:06:56,598,7,,0,0,0
921,07:08:18,07:08:18,599,8,,0,0,0
921,07:12:23,07:12:23,588,9,,0,0,0
921,07:13:25,07:13:25,589,10,,0,0,0
921,07:15:00,07:15:00,114,11,,0,0,1
921,07:20:16,07:20:16,299,12,,0,0,0
921,07:22:17,07:22:17,526,13,,0,0,0
921,07:24:13,07:24:13,527,14,,0,0,0
921,07:27:05,07:27:05,302,15,,0,0,0
921,07:30:00,07:30:00,100,16,,0,0,1
922,07:30:00,07:30:00,100,1,,0,0,1
922,07:30:54,07:30:54,594,2,,0,0,0
922,07:33:55,07:33:55,595,3,,0,0,0
922,07:34:41,07:34:41,597,4,,0,0,0
922,07:35:04,07:35:04,112,5,,0,0,0
922,07:35:41,07:35:41,113,6,,0,0,0
922,07:36:56,07:36:56,598,7,,0,0,0
922,07:38:18,07:38:18,599,8,,0,0,0
922,07:42:23,07:42:23,588,9,,0,0,0
922,07:43:25,07:43:25,589,10,,0,0,0
922,07:45:00,07:45:00,114,11,,0,0,1
922,07:50:16,07:50:16,299,12,,0,0,0
922,07:52:17,07:52:17,526,13,,0,0,0
922,07:54:13,07:54:13,527,14,,0,0,0
922,07:57:05,07:57:05,302,15,,0,0,0
922,08:00:00,08:00:00,100,16,,0,0,1
923,08:00:00,08:00:00,100,1,,0,0,1
923,08:00:54,08:00:54,594,2,,0,0,0
923,08:03:55,08:03:55,595,3,,0,0,0
923,08:04:41,08:04:41,597,4,,0,0,0
923,08:05:04,08:05:04,112,5,,0,0,0
923,08:05:41,08:05:41,113,6,,0,0,0
923,08:06:56,08:06:56,598,7,,0,0,0
923,08:08:18,08:08:18,599,8,,0,0,0
923,08:12:23,08:12:23,588,9,,0,0,0
923,08:13:25,08:13:25,589,10,,0,0,0
923,08:15:00,08:15:00,114,11,,0,0,1
923,08:20:16,08:20:16,299,12,,0,0,0
923,08:22:17,08:22:17,526,13,,0,0,0
923,08:24:13,08:24:13,527,14,,0,0,0
923,08:27:05,08:27:05,302,15,,0,0,0
923,08:30:00,08:30:00,100,16,,0,0,1
924,08:30:00,08:30:00,100,1,,0,0,1
924,08:30:54,08:30:54,594,2,,0,0,0
924,08:33:55,08:33:55,595,3,,0,0,0
924,08:34:41,08:34:41,597,4,,0,0,0
924,08:35:04,08:35:04,112,5,,0,0,0
924,08:35:41,08:35:41,113,6,,0,0,0
924,08:36:56,08:36:56,598,7,,0,0,0
924,08:38:19,08:38:19,599,8,,0,0,0
924,08:42:23,08:42:23,588,9,,0,0,0
924,08:43:25,08:43:25,589,10,,0,0,0
924,08:45:00,08:45:00,114,11,,0,0,1
924,08:50:16,08:50:16,299,12,,0,0,0
924,08:52:17,08:52:17,526,13,,0,0,0
924,08:54:13,08:54:13,527,14,,0,0,0
924,08:57:05,08:57:05,302,15,,0,0,0
924,09:00:00,09:00:00,100,16,,0,0,1
925,09:00:00,09:00:00,100,1,,0,0,1
925,09:00:54,09:00:54,594,2,,0,0,0
925,09:03:55,09:03:55,595,3,,0,0,0
925,09:04:41,09:04:41,597,4,,0,0,0
925,09:05:04,09:05:04,112,5,,0,0,0
925,09:05:41,09:05:41,113,6,,0,0,0
925,09:06:56,09:06:56,598,7,,0,0,0
925,09:08:19,09:08:19,599,8,,0,0,0
925,09:12:23,09:12:23,588,9,,0,0,0
925,09:13:25,09:13:25,589,10,,0,0,0
925,09:15:00,09:15:00,114,11,,0,0,1
925,09:20:16,09:20:16,299,12,,0,0,0
925,09:22:17,09:22:17,526,13,,0,0,0
925,09:24:13,09:24:13,527,14,,0,0,0
925,09:27:05,09:27:05,302,15,,0,0,0
925,09:30:00,09:30:00,100,16,,0,0,1
926,09:30:00,09:30:00,100,1,,0,0,1
926,09:30:54,09:30:54,594,2,,0,0,0
926,09:33:55,09:33:55,595,3,,0,0,0
926,09:34:41,09:34:41,597,4,,0,0,0
926,09:35:04,09:35:04,112,5,,0,0,0
926,09:35:41,09:35:41,113,6,,0,0,0
926,09:36:56,09:36:56,598,7,,0,0,0
926,09:38:19,09:38:19,599,8,,0,0,0
926,09:42:23,09:42:23,588,9,,0,0,0
926,09:43:25,09:43:25,589,10,,0,0,0
926,09:45:00,09:45:00,114,11,,0,0,1
926,09:50:16,09:50:16,299,12,,0,0,0
926,09:52:17,09:52:17,526,13,,0,0,0
926,09:54:13,09:54:13,527,14,,0,0,0
926,09:57:05,09:57:05,302,15,,0,0,0
926,10:00:00,10:00:00,100,16,,0,0,1
927,10:00:00,10:00:00,100,1,,0,0,1
927,10:00:54,10:00:54,594,2,,0,0,0
927,10:03:55,10:03:55,595,3,,0,0,0
927,10:04:41,10:04:41,597,4,,0,0,0
927,10:05:04,10:05:04,112,5,,0,0,0
927,10:05:41,10:05:41,113,6,,0,0,0
927,10:06:56,10:06:56,598,7,,0,0,0
927,10:08:19,10:08:19,599,8,,0,0,0
927,10:12:23,10:12:23,588,9,,0,0,0
927,10:13:25,10:13:25,589,10,,0,0,0
927,10:15:00,10:15:00,114,11,,0,0,1
927,10:20:16,10:20:16,299,12,,0,0,0
927,10:22:17,10:22:17,526,13,,0,0,0
927,10:24:13,10:24:13,527,14,,0,0,0
927,10:27:05,10:27:05,302,15,,0,0,0
927,10:30:00,10:30:00,100,16,,0,0,1
928,10:30:00,10:30:00,100,1,,0,0,1
928,10:30:54,10:30:54,594,2,,0,0,0
928,10:33:55,10:33:55,595,3,,0,0,0
928,10:34:41,10:34:41,597,4,,0,0,0
928,10:35:04,10:35:04,112,5,,0,0,0
928,10:35:41,10:35:41,113,6,,0,0,0
928,10:36:56,10:36:56,598,7,,0,0,0
928,10:38:19,10:38:19,599,8,,0,0,0
928,10:42:23,10:42:23,588,9,,0,0,0
928,10:43:25,10:43:25,589,10,,0,0,0
928,10:45:00,10:45:00,114,11,,0,0,1
928,10:50:16,10:50:16,299,12,,0,0,0
928,10:52:17,10:52:17,526,13,,0,0,0
928,10:54:13,10:54:13,527,14,,0,0,0
928,10:57:05,10:57:05,302,15,,0,0,0
928,11:00:00,11:00:00,100,16,,0,0,1
929,11:00:00,11:00:00,100,1,,0,0,1
929,11:00:54,11:00:54,594,2,,0,0,0
929,11:03:55,11:03:55,595,3,,0,0,0
929,11:04:41,11:04:41,597,4,,0,0,0
929,11:05:04,11:05:04,112,5,,0,0,0
929,11:05:41,11:05:41,113,6,,0,0,0
929,11:06:56,11:06:56,598,7,,0,0,0
929,11:08:19,11:08:19,599,8,,0,0,0
929,11:12:23,11:12:23,588,9,,0,0,0
929,11:13:25,11:13:25,589,10,,0,0,0
929,11:15:00,11:15:00,114,11,,0,0,1
929,11:20:16,11:20:16,299,12,,0,0,0
929,11:22:17,11:22:17,526,13,,0,0,0
929,11:24:13,11:24:13,527,14,,0,0,0
929,11:27:05,11:27:05,302,15,,0,0,0
929,11:30:00,11:30:00,100,16,,0,0,1
930,11:30:00,11:30:00,100,1,,0,0,1
930,11:30:54,11:30:54,594,2,,0,0,0
930,11:33:55,11:33:55,595,3,,0,0,0
930,11:34:41,11:34:41,597,4,,0,0,0
930,11:35:04,11:35:04,112,5,,0,0,0
930,11:35:41,11:35:41,113,6,,0,0,0
930,11:36:56,11:36:56,598,7,,0,0,0
930,11:38:19,11:38:19,599,8,,0,0,0
930,11:42:23,11:42:23,588,9,,0,0,0
930,11:43:25,11:43:25,589,10,,0,0,0
930,11:45:00,11:45:00,114,11,,0,0,1
930,11:50:16,11:50:16,299,12,,0,0,0
930,11:52:17,11:52:17,526,13,,0,0,0
930,11:54:13,11:54:13,527,14,,0,0,0
930,11:57:05,11:57:05,302,15,,0,0,0
930,12:00:00,12:00:00,100,16,,0,0,1
931,12:00:00,12:00:00,100,1,,0,0,1
931,12:00:54,12:00:54,594,2,,0,0,0
931,12:03:55,12:03:55,595,3,,0,0,0
931,12:04:41,12:04:41,597,4,,0,0,0
931,12:05:04,12:05:04,112,5,,0,0,0
931,12:05:41,12:05:41,113,6,,0,0,0
931,12:06:56,12:06:56,598,7,,0,0,0
931,12:08:19,12:08:19,599,8,,0,0,0
931,12:12:23,12:12:23,588,9,,0,0,0
931,12:13:25,12:13:25,589,10,,0,0,0
931,12:15:00,12:15:00,114,11,,0,0,1
931,12:20:16,12:20:16,299,12,,0,0,0
931,12:22:17,12:22:17,526,13,,0,0,0
931,12:24:13,12:24:13,527,14,,0,0,0
931,12:27:05,12:27:05,302,15,,0,0,0
931,12:30:00,12:30:00,100,16,,0,0,1
932,12:30:00,12:30:00,100,1,,0,0,1
932,12:30:54,12:30:54,594,2,,0,0,0
932,12:33:55,12:33:55,595,3,,0,0,0
932,12:34:41,12:34:41,597,4,,0,0,0
932,12:35:04,12:35:04,112,5,,0,0,0
932,12:35:41,12:35:41,113,6,,0,0,0
932,12:36:56,12:36:56,598,7,,0,0,0
932,12:38:19,12:38:19,599,8,,0,0,0
932,12:42:23,12:42:23,588,9,,0,0,0
932,12:43:25,12:43:25,589,10,,0,0,0
932,12:45:00,12:45:00,114,11,,0,0,1
932,12:50:16,12:50:16,299,12,,0,0,0
932,12:52:17,12:52:17,526,13,,0,0,0
932,12:54:13,12:54:13,527,14,,0,0,0
932,12:57:05,12:57:05,302,15,,0,0,0
932,13:00:00,13:00:00,100,16,,0,0,1
933,13:00:00,13:00:00,100,1,,0,0,1
933,13:00:54,13:00:54,594,2,,0,0,0
933,13:03:55,13:03:55,595,3,,0,0,0
933,13:04:41,13:04:41,597,4,,0,0,0
933,13:05:04,13:05:04,112,5,,0,0,0
933,13:05:41,13:05:41,113,6,,0,0,0
933,13:06:56,13:06:56,598,7,,0,0,0
933,13:08:19,13:08:19,599,8,,0,0,0
933,13:12:23,13:12:23,588,9,,0,0,0
933,13:13:25,13:13:25,589,10,,0,0,0
933,13:15:00,13:15:00,114,11,,0,0,1
933,13:20:16,13:20:16,299,12,,0,0,0
933,13:22:17,13:22:17,526,13,,0,0,0
933,13:24:13,13:24:13,527,14,,0,0,0
933,13:27:05,13:27:05,302,15,,0,0,0
933,13:30:00,13:30:00,100,16,,0,0,1
934,13:30:00,13:30:00,100,1,,0,0,1
934,13:30:54,13:30:54,594,2,,0,0,0
934,13:33:55,13:33:55,595,3,,0,0,0
934,13:34:41,13:34:41,597,4,,0,0,0
934,13:35:04,13:35:04,112,5,,0,0,0
934,13:35:41,13:35:41,113,6,,0,0,0
934,13:36:56,13:36:56,598,7,,0,0,0
934,13:38:19,13:38:19,599,8,,0,0,0
934,13:42:23,13:42:23,588,9,,0,0,0
934,13:43:25,13:43:25,589,10,,0,0,0
934,13:45:00,13:45:00,114,11,,0,0,1
934,13:50:16,13:50:16,299,12,,0,0,0
934,13:52:17,13:52:17,526,13,,0,0,0
934,13:54:13,13:54:13,527,14,,0,0,0
934,13:57:05,13:57:05,302,15,,0,0,0
934,14:00:00,14:00:00,100,16,,0,0,1
935,14:00:00,14:00:00,100,1,,0,0,1
935,14:00:54,14:00:54,594,2,,0,0,0
935,14:03:55,14:03:55,595,3,,0,0,0
935,14:04:41,14:04:41,597,4,,0,0,0
935,14:05:04,14:05:04,112,5,,0,0,0
935,14:05:41,14:05:41,113,6,,0,0,0
935,14:06:56,14:06:56,598,7,,0,0,0
935,14:08:19,14:08:19,599,8,,0,0,0
935,14:12:23,14:12:23,588,9,,0,0,0
935,14:13:25,14:13:25,589,10,,0,0,0
935,14:15:00,14:15:00,114,11,,0,0,1
935,14:20:16,14:20:16,299,12,,0,0,0
935,14:22:17,14:22:17,526,13,,0,0,0
935,14:24:13,14:24:13,527,14,,0,0,0
935,14:27:05,14:27:05,302,15,,0,0,0
935,14:30:00,14:30:00,100,16,,0,0,1
936,14:30:00,14:30:00,100,1,,0,0,1
936,14:30:54,14:30:54,594,2,,0,0,0
936,14:33:55,14:33:55,595,3,,0,0,0
936,14:34:41,14:34:41,597,4,,0,0,0
936,14:35:04,14:35:04,112,5,,0,0,0
936,14:35:41,14:35:41,113,6,,0,0,0
936,14:36:56,14:36:56,598,7,,0,0,0
936,14:38:19,14:38:19,599,8,,0,0,0
936,14:42:23,14:42:23,588,9,,0,0,0
936,14:43:25,14:43:25,589,10,,0,0,0
936,14:45:00,14:45:00,114,11,,0,0,1
936,14:50:16,14:50:16,299,12,,0,0,0
936,14:52:17,14:52:17,526,13,,0,0,0
936,14:54:13,14:54:13,527,14,,0,0,0
936,14:57:05,14:57:05,302,15,,0,0,0
936,15:00:00,15:00:00,100,16,,0,0,1
937,15:00:00,15:00:00,100,1,,0,0,1
937,15:00:54,15:00:54,594,2,,0,0,0
937,15:03:55,15:03:55,595,3,,0,0,0
937,15:04:41,15:04:41,597,4,,0,0,0
937,15:05:04,15:05:04,112,5,,0,0,0
937,15:05:41,15:05:41,113,6,,0,0,0
937,15:06:56,15:06:56,598,7,,0,0,0
937,15:08:19,15:08:19,599,8,,0,0,0
937,15:12:23,15:12:23,588,9,,0,0,0
937,15:13:25,15:13:25,589,10,,0,0,0
937,15:15:00,15:15:00,114,11,,0,0,1
937,15:20:16,15:20:16,299,12,,0,0,0
937,15:22:17,15:22:17,526,13,,0,0,0
937,15:24:13,15:24:13,527,14,,0,0,0
937,15:27:05,15:27:05,302,15,,0,0,0
937,15:30:00,15:30:00,100,16,,0,0,1
938,15:30:00,15:30:00,100,1,,0,0,1
938,15:30:54,15:30:54,594,2,,0,0,0
938,15:33:55,15:33:55,595,3,,0,0,0
938,15:34:41,15:34:41,597,4,,0,0,0
938,15:35:04,15:35:04,112,5,,0,0,0
938,15:35:41,15:35:41,113,6,,0,0,0
938,15:36:56,15:36:56,598,7,,0,0,0
938,15:38:19,15:38:19,599,8,,0,0,0
938,15:42:23,15:42:23,588,9,,0,0,0
938,15:43:25,15:43:25,589,10,,0,0,0
938,15:45:00,15:45:00,114,11,,0,0,1
938,15:50:16,15:50:16,299,12,,0,0,0
938,15:52:17,15:52:17,526,13,,0,0,0
938,15:54:13,15:54:13,527,14,,0,0,0
938,15:57:05,15:57:05,302,15,,0,0,0
938,16:00:00,16:00:00,100,16,,0,0,1
939,16:00:00,16:00:00,100,1,,0,0,1
939,16:00:54,16:00:54,594,2,,0,0,0
939,16:03:55,16:03:55,595,3,,0,0,0
939,16:04:41,16:04:41,597,4,,0,0,0
939,16:05:04,16:05:04,112,5,,0,0,0
939,16:05:41,16:05:41,113,6,,0,0,0
939,16:06:56,16:06:56,598,7,,0,0,0
939,16:08:19,16:08:19,599,8,,0,0,0
939,16:12:23,16:12:23,588,9,,0,0,0
939,16:13:25,16:13:25,589,10,,0,0,0
939,16:15:00,16:15:00,114,11,,0,0,1
939,16:20:16,16:20:16,299,12,,0,0,0
939,16:22:17,16:22:17,526,13,,0,0,0
939,16:24:13,16:24:13,527,14,,0,0,0
939,16:27:05,16:27:05,302,15,,0,0,0
939,16:30:00,16:30:00,100,16,,0,0,1
940,16:30:00,16:30:00,100,1,,0,0,1
940,16:30:54,16:30:54,594,2,,0,0,0
940,16:33:55,16:33:55,595,3,,0,0,0
940,16:34:41,16:34:41,597,4,,0,0,0
940,16:35:04,16:35:04,112,5,,0,0,0
940,16:35:41,16:35:41,113,6,,0,0,0
940,16:36:56,16:36:56,598,7,,0,0,0
940,16:38:19,16:38:19,599,8,,0,0,0
940,16:42:23,16:42:23,588,9,,0,0,0
940,16:43:25,16:43:25,589,10,,0,0,0
940,16:45:00,16:45:00,114,11,,0,0,1
940,16:50:16,16:50:16,299,12,,0,0,0
940,16:52:17,16:52:17,526,13,,0,0,0
940,16:54:13,16:54:13,527,14,,0,0,0
940,16:57:05,16:57:05,302,15,,0,0,0
940,17:00:00,17:00:00,100,16,,0,0,1
941,17:00:00,17:00:00,100,1,,0,0,1
941,17:00:54,17:00:54,594,2,,0,0,0
941,17:03:55,17:03:55,595,3,,0,0,0
941,17:04:41,17:04:41,597,4,,0,0,0
941,17:05:04,17:05:04,112,5,,0,0,0
941,17:05:41,17:05:41,113,6,,0,0,0
941,17:06:56,17:06:56,598,7,,0,0,0
941,17:08:19,17:08:19,599,8,,0,0,0
941,17:12:23,17:12:23,588,9,,0,0,0
941,17:13:25,17:13:25,589,10,,0,0,0
941,17:15:00,17:15:00,114,11,,0,0,1
941,17:20:16,17:20:16,299,12,,0,0,0
941,17:22:17,17:22:17,526,13,,0,0,0
941,17:24:13,17:24:13,527,14,,0,0,0
941,17:27:05,17:27:05,302,15,,0,0,0
941,17:30:00,17:30:00,100,16,,0,0,1
942,17:30:00,17:30:00,100,1,,0,0,1
942,17:30:54,17:30:54,594,2,,0,0,0
942,17:33:55,17:33:55,595,3,,0,0,0
942,17:34:41,17:34:41,597,4,,0,0,0
942,17:35:04,17:35:04,112,5,,0,0,0
942,17:35:41,17:35:41,113,6,,0,0,0
942,17:36:56,17:36:56,598,7,,0,0,0
942,17:38:19,17:38:19,599,8,,0,0,0
942,17:42:23,17:42:23,588,9,,0,0,0
942,17:43:25,17:43:25,589,10,,0,0,0
942,17:45:00,17:45:00,114,11,,0,0,1
942,17:50:16,17:50:16,299,12,,0,0,0
942,17:52:17,17:52:17,526,13,,0,0,0
942,17:54:13,17:54:13,527,14,,0,0,0
942,17:57:05,17:57:05,302,15,,0,0,0
942,18:00:00,18:00:00,100,16,,0,0,1
943,18:00:00,18:00:00,100,1,,0,0,1
943,18:00:54,18:00:54,594,2,,0,0,0
943,18:03:55,18:03:55,595,3,,0,0,0
943,18:04:41,18:04:41,597,4,,0,0,0
943,18:05:04,18:05:04,112,5,,0,0,0
943,18:05:41,18:05:41,113,6,,0,0,0
943,18:06:56,18:06:56,598,7,,0,0,0
943,18:08:19,18:08:19,599,8,,0,0,0
943,18:12:23,18:12:23,588,9,,0,0,0
943,18:13:25,18:13:25,589,10,,0,0,0
943,18:15:00,18:15:00,114,11,,0,0,1
943,18:20:16,18:20:16,299,12,,0,0,0
943,18:22:17,18:22:17,526,13,,0,0,0
943,18:24:13,18:24:13,527,14,,0,0,0
943,18:27:05,18:27:05,302,15,,0,0,0
943,18:30:00,18:30:00,100,16,,0,0,1
944,18:30:00,18:30:00,100,1,,0,0,1
944,18:30:54,18:30:54,594,2,,0,0,0
944,18:33:55,18:33:55,595,3,,0,0,0
944,18:34:41,18:34:41,597,4,,0,0,0
944,18:35:04,18:35:04,112,5,,0,0,0
944,18:35:41,18:35:41,113,6,,0,0,0
944,18:36:56,18:36:56,598,7,,0,0,0
944,18:38:19,18:38:19,599,8,,0,0,0
944,18:42:23,18:42:23,588,9,,0,0,0
944,18:43:25,18:43:25,589,10,,0,0,0
944,18:45:00,18:45:00,114,11,,0,0,1
944,18:50:16,18:50:16,299,12,,0,0,0
944,18:52:17,18:52:17,526,13,,0,0,0
944,18:54:13,18:54:13,527,14,,0,0,0
944,18:57:05,18:57:05,302,15,,0,0,0
944,19:00:00,19:00:00,100,16,,0,0,1
945,19:00:00,19:00:00,100,1,,0,0,1
945,19:00:54,19:00:54,594,2,,0,0,0
945,19:03:55,19:03:55,595,3,,0,0,0
945,19:04:41,19:04:41,597,4,,0,0,0
945,19:05:04,19:05:04,112,5,,0,0,0
945,19:05:41,19:05:41,113,6,,0,0,0
945,19:06:56,19:06:56,598,7,,0,0,0
945,19:08:19,19:08:19,599,8,,0,0,0
945,19:12:23,19:12:23,588,9,,0,0,0
945,19:13:25,19:13:25,589,10,,0,0,0
945,19:15:00,19:15:00,114,11,,0,0,1
945,19:20:16,19:20:16,299,12,,0,0,0
945,19:22:17,19:22:17,526,13,,0,0,0
945,19:24:13,19:24:13,527,14,,0,0,0
945,19:27:05,19:27:05,302,15,,0,0,0
945,19:30:00,19:30:00,100,16,,0,0,1
946,19:30:00,19:30:00,100,1,,0,0,1
946,19:30:54,19:30:54,594,2,,0,0,0
946,19:33:55,19:33:55,595,3,,0,0,0
946,19:34:41,19:34:41,597,4,,0,0,0
946,19:35:04,19:35:04,112,5,,0,0,0
946,19:35:41,19:35:41,113,6,,0,0,0
946,19:36:56,19:36:56,598,7,,0,0,0
946,19:38:19,19:38:19,599,8,,0,0,0
946,19:42:23,19:42:23,588,9,,0,0,0
946,19:43:25,19:43:25,589,10,,0,0,0
946,19:45:00,19:45:00,114,11,,0,0,1
946,19:50:16,19:50:16,299,12,,0,0,0
946,19:52:17,19:52:17,526,13,,0,0,0
946,19:54:13,19:54:13,527,14,,0,0,0
946,19:57:05,19:57:05,302,15,,0,0,0
946,20:00:00,20:00:00,100,16,,0,0,1
947,06:15:00,06:15:00,100,1,,0,0,1
947,07:02:02,07:02:02,105,2,,0,0,0
947,07:02:33,07:02:33,151,3,,0,0,0
947,07:02:54,07:02:54,152,4,,0,0,0
947,07:03:06,07:03:06,671,5,,0,0,0
947,07:03:34,07:03:34,153,6,,0,0,0
947,07:05:00,07:05:00,154,7,,0,0,1
947,07:05:22,07:05:22,155,8,,0,0,0
947,07:05:50,07:05:50,104,9,,0,0,0
947,07:35:00,07:35:00,141,10,,0,0,1
947,07:35:10,07:35:10,142,11,,0,0,0
947,07:35:21,07:35:21,143,12,,0,0,0
947,07:35:30,07:35:30,144,13,,0,0,0
947,07:35:35,07:35:35,145,14,,0,0,0
947,07:35:44,07:35:44,146,15,,0,0,0
947,07:35:56,07:35:56,148,16,,0,0,0
947,07:55:00,07:55:00,156,17,,0,0,1
947,07:55:31,07:55:31,332,18,,0,0,0
947,07:56:18,07:56:18,159,19,,0,0,0
947,07:56:44,07:56:44,160,20,,0,0,0
947,08:15:45,08:15:45,131,21,,0,0,0
947,08:17:43,08:17:43,169,22,,0,0,0
947,08:25:53,08:25:53,491,23,,1,0,0
947,08:44:30,08:44:30,174,24,,1,0,0
947,08:45:43,08:45:43,313,25,,1,0,0
947,08:46:19,08:46:19,670,26,,1,0,0
947,08:46:44,08:46:44,516,27,,1,0,0
947,08:47:30,08:47:30,653,28,,1,0,0
947,08:48:01,08:48:01,316,29,,1,0,0
947,08:48:35,08:48:35,317,30,,1,0,0
947,08:50:00,08:50:00,100,31,,1,0,1
948,08:00:00,08:00:00,100,1,,0,0,1
948,08:42:20,08:42:20,105,2,"Avenal",0,0,0
948,08:42:48,08:42:48,151,3,"Avenal",0,0,0
948,08:43:07,08:43:07,152,4,"Avenal",0,0,0
948,08:43:17,08:43:17,671,5,"Avenal",0,0,0
948,08:43:42,08:43:42,153,6,"Avenal",0,0,0
948,08:45:00,08:45:00,154,7,"Avenal",0,0,1
948,08:45:24,08:45:24,155,8,"Avenal",0,0,0
948,08:45:53,08:45:53,104,9,"Avenal",0,0,0
948,09:37:34,09:37:34,169,10,"Avenal",0,0,0
948,09:43:14,09:43:14,491,11,"Avenal",1,0,0
948,09:56:10,09:56:10,174,12,"Avenal",1,0,0
948,09:57:01,09:57:01,313,13,"Avenal",1,0,0
948,09:57:25,09:57:25,670,14,"Avenal",1,0,0
948,09:57:43,09:57:43,516,15,"Avenal",1,0,0
948,09:58:15,09:58:15,653,16,"Avenal",1,0,0
948,09:58:36,09:58:36,316,17,"Avenal",1,0,0
948,09:59:01,09:59:01,317,18,"Avenal",1,0,0
948,10:00:00,10:00:00,100,19,"Avenal",1,0,1
949,11:00:00,11:00:00,100,1,,0,0,1
949,11:00:40,11:00:40,109,2,,0,0,0
949,11:01:16,11:01:16,110,3,,0,0,0
949,11:01:47,11:01:47,111,4,,0,0,0
949,11:02:18,11:02:18,112,5,,0,0,0
949,11:03:42,11:03:42,114,6,,0,0,0
949,11:15:58,11:15:58,491,7,,0,0,0
949,11:20:35,11:20:35,169,8,,0,0,0
949,11:35:00,11:35:00,136,9,,0,0,1
949,11:35:08,11:35:08,137,10,,0,0,0
949,11:35:32,11:35:32,138,11,,0,0,0
949,11:35:45,11:35:45,139,12,,0,0,0
949,11:35:58,11:35:58,140,13,,0,0,0
949,11:55:00,11:55:00,141,14,,0,0,1
949,11:55:09,11:55:09,142,15,,0,0,0
949,11:55:20,11:55:20,143,16,,0,0,0
949,11:55:29,11:55:29,144,17,,0,0,0
949,11:55:34,11:55:34,145,18,,0,0,0
949,11:55:43,11:55:43,146,19,,0,0,0
949,11:55:54,11:55:54,148,20,,0,0,0
949,12:17:11,12:17:11,105,21,"Avenal",0,0,0
949,12:17:40,12:17:40,151,22,"Avenal",0,0,0
949,12:18:01,12:18:01,152,23,"Avenal",0,0,0
949,12:18:11,12:18:11,671,24,"Avenal",0,0,0
949,12:18:38,12:18:38,153,25,"Avenal",0,0,0
949,12:20:00,12:20:00,154,26,"Avenal",0,0,1
949,12:20:22,12:20:22,155,27,"Avenal",0,0,0
949,12:20:50,12:20:50,104,28,"Avenal",0,0,0
949,12:50:00,12:50:00,141,29,"Avenal",0,0,1
949,12:50:12,12:50:12,142,30,"Avenal",0,0,0
949,12:50:28,12:50:28,143,31,"Avenal",0,0,0
949,12:50:39,12:50:39,144,32,"Avenal",0,0,0
949,12:50:46,12:50:46,145,33,"Avenal",0,0,0
949,12:50:57,12:50:57,146,34,"Avenal",0,0,0
949,12:51:12,12:51:12,148,35,"Avenal",0,0,0
949,13:15:00,13:15:00,156,36,"Avenal",0,0,1
949,13:15:20,13:15:20,332,37,"Avenal",0,0,0
949,13:15:48,13:15:48,159,38,"Avenal",0,0,0
949,13:16:05,13:16:05,160,39,"Avenal",0,0,0
949,13:29:26,13:29:26,169,40,"Avenal",0,0,0
949,13:34:38,13:34:38,491,41,"Avenal",1,0,0
949,13:46:29,13:46:29,174,42,"Avenal",1,0,0
949,13:47:16,13:47:16,313,43,"Avenal",1,0,0
949,13:47:38,13:47:38,670,44,"Avenal",1,0,0
949,13:47:54,13:47:54,516,45,"Avenal",1,0,0
949,13:48:24,13:48:24,653,46,"Avenal",1,0,0
949,13:48:43,13:48:43,316,47,"Avenal",1,0,0
949,13:49:05,13:49:05,317,48,"Avenal",1,0,0
949,13:50:00,13:50:00,100,49,"Avenal",1,0,1
950,16:35:00,16:35:00,100,1,,0,0,1
950,16:35:46,16:35:46,109,2,,0,0,0
950,16:36:27,16:36:27,110,3,,0,0,0
950,16:37:03,16:37:03,111,4,,0,0,0
950,16:37:38,16:37:38,112,5,,0,0,0
950,16:39:14,16:39:14,114,6,,0,0,0
950,16:53:15,16:53:15,491,7,,0,0,0
950,16:58:32,16:58:32,169,8,,0,0,0
950,17:15:00,17:15:00,136,9,,0,0,1
950,17:15:08,17:15:08,137,10,,0,0,0
